SKU,Annual_Demand,Unit_Cost_x,Annual_Consumption_Value,ABC_Category,Avg_Daily_Demand,Demand_Std_Dev,Supplier_ID,Lead_Time_Days_x,Supplier_Reliability,MOQ,Z_Value,Safety_Stock,Reorder_Point,Product_Category,Unit_Cost_y,Lead_Time_Days_y,Ordering_Cost,Holding_Cost_Per_Unit_Year,EOQ,Supply_Risk,Profit_Impact,Supply_Risk_Score,Profit_Impact_Score,Kraljic_Category,Inventory_Policy
Product_0807,49.59163240658351,327.33,16232.829035646979,C,4.95916324065835,5.774946730703983,SUP_1981,11,60.5,100,1.28,25.0,80.0,Category_001,327.33,11,2396,1.37,417.0,39.5,16232.829035646979,0.39690721649484534,0.00047409080742591674,Non-Critical,Automated Replenishment
Product_1915,108.85773317708629,148.5,16165.373376797314,C,15.551104739583755,11.219339596644357,SUP_1296,10,77.82,295,1.28,46.0,202.0,Category_009,148.5,10,5802,58.67,147.0,22.180000000000007,16165.373376797314,0.2183505154639176,0.0004721207190513483,Non-Critical,Automated Replenishment
Product_0456,79.20173867873201,203.58,16123.889960216264,C,3.443553855597044,2.7568089745189828,SUP_1878,2,28.38,149,1.28,5.0,12.0,Category_015,203.58,2,5227,2.68,556.0,71.62,16123.889960216264,0.7280412371134022,0.00047090916766874536,Bottleneck,Maintain Higher Safety Stock
Product_1690,41.12613061456834,390.18,16046.593643192275,C,1.9583871721223018,1.0927252753216916,SUP_1982,11,53.28,219,1.28,5.0,27.0,Category_021,390.18,11,873,1.23,242.0,46.72,16046.593643192275,0.471340206185567,0.0004686516761822965,Non-Critical,Automated Replenishment
Product_0675,69.1090722580494,232.0,16033.30476386746,C,2.0942143108499818,2.208790837392261,SUP_1954,13,74.43,274,1.28,11.0,39.0,Category_011,232.0,13,3382,0.92,713.0,25.569999999999993,16033.30476386746,0.25329896907216487,0.00046826356542753824,Non-Critical,Automated Replenishment
Product_0656,126.45173066221116,125.04,15811.524402002884,C,4.683397431933747,4.80194661774621,SUP_1809,7,38.72,56,1.28,17.0,50.0,Category_011,125.04,7,4689,2.54,684.0,61.28,15811.524402002884,0.6214432989690722,0.00046178631918803836,Bottleneck,Maintain Higher Safety Stock
Product_0521,73.60497114696553,208.55,15350.31673269966,C,7.360497114696552,6.677465876314806,SUP_1874,13,31.19,561,1.28,31.0,127.0,Category_022,208.55,13,5919,3.72,484.0,68.81,15350.31673269966,0.6990721649484537,0.00044831643566676,Bottleneck,Maintain Higher Safety Stock
Product_1946,57.90534731559647,259.92,15050.757874269835,C,1.5650093869080128,1.273681701727709,SUP_1957,4,87.2,65,1.28,4.0,11.0,Category_001,259.92,4,4950,0.98,765.0,12.799999999999997,15050.757874269835,0.12164948453608244,0.0004395676155595123,Non-Critical,Automated Replenishment
Product_0334,110.17933271528722,136.17,15003.119735840659,C,4.790405770229879,6.866661546309392,SUP_1827,11,67.53,174,1.28,30.0,83.0,Category_021,136.17,11,5073,3.49,566.0,32.47,15003.119735840659,0.3244329896907216,0.00043817631134121743,Non-Critical,Automated Replenishment
Product_1894,91.95201256941512,161.75,14873.238033102894,C,6.130134171294341,8.999762810278298,SUP_1936,13,38.22,270,1.28,42.0,122.0,Category_021,161.75,13,2480,1.54,545.0,61.78,14873.238033102894,0.62659793814433,0.0004343830279162777,Bottleneck,Maintain Higher Safety Stock
Product_1937,40.49484912176104,365.07,14783.454568881303,C,2.131307848513739,1.5260202849744466,SUP_2002,4,76.91,166,1.28,4.0,13.0,Category_001,365.07,4,2641,1.14,434.0,23.090000000000003,14783.454568881303,0.22773195876288663,0.00043176084080688126,Non-Critical,Automated Replenishment
Product_2051,35.204455531068234,417.76,14707.013342659066,C,5.867409255178039,2.0940051036024054,SUP_1988,8,55.05,287,1.28,8.0,55.0,Category_021,417.76,8,2334,2.77,244.0,44.95,14707.013342659066,0.45309278350515464,0.00042952832282860736,Non-Critical,Automated Replenishment
Product_1099,24.42496246964302,599.62,14645.695996047349,C,3.4892803528061456,2.3957163848628418,SUP_2043,6,53.75,87,1.28,8.0,29.0,Category_032,599.62,6,1116,2.17,159.0,46.25,14645.695996047349,0.4664948453608247,0.00042773750803591,Non-Critical,Automated Replenishment
Product_1171,67.82444907793227,211.72,14359.792358779821,C,2.712977963117291,5.48530162516408,SUP_1786,9,60.96,591,1.28,22.0,47.0,Category_024,211.72,9,3094,2.65,398.0,39.04,14359.792358779821,0.3921649484536082,0.0004193874979458317,Non-Critical,Automated Replenishment
Product_1097,199.0871695737341,71.91,14316.358364047217,C,14.220512112409578,13.324373188095356,SUP_1550,12,2.0,191,1.28,60.0,231.0,Category_032,71.91,12,4358,13.95,353.0,98.0,14316.358364047217,1.0,0.000418118978602266,Bottleneck,Maintain Higher Safety Stock
Product_1856,41.88852869327004,341.51,14305.35143403865,C,1.745355362219585,2.0265216768492373,SUP_2021,9,68.15,204,1.28,8.0,24.0,Category_001,341.51,9,4175,1.43,495.0,31.849999999999994,14305.35143403865,0.318041237113402,0.0004177975137286089,Non-Critical,Automated Replenishment
Product_1868,122.76990696719055,116.03,14244.99230540312,C,1.9487286820188976,1.5810845582216877,SUP_1887,4,50.58,72,1.28,5.0,13.0,Category_001,116.03,4,4592,1.25,950.0,49.42,14244.99230540312,0.49917525773195875,0.00041603468434332406,Non-Critical,Automated Replenishment
Product_1923,36.07701780191051,394.06,14216.509635020855,C,1.717953228662405,1.2560057392007828,SUP_1979,3,94.57,168,1.28,3.0,9.0,Category_001,394.06,3,2436,2.04,294.0,5.430000000000007,14216.509635020855,0.045670103092783576,0.0004152028285916543,Non-Critical,Automated Replenishment
Product_1769,51.78687758777342,273.07,14141.442662893287,C,1.9918029841451315,2.0130360951104236,SUP_1977,7,68.79,165,1.28,7.0,21.0,Category_001,273.07,7,3639,1.01,611.0,31.209999999999994,14141.442662893287,0.3114432989690721,0.00041301044663846396,Non-Critical,Automated Replenishment
Product_0112,60.0,232.94,13976.4,C,30.0,42.42640687119285,SUP_1720,8,39.58,131,1.28,154.0,394.0,Category_032,232.94,8,2037,15.36,127.0,60.42,13976.4,0.612577319587629,0.0004081902634689759,Bottleneck,Maintain Higher Safety Stock
Product_1089,89.35675955141448,154.88,13839.574919323075,C,17.871351910282897,13.670012163568485,SUP_1797,11,47.15,432,1.28,59.0,256.0,Category_020,154.88,11,4676,5.15,403.0,52.85,13839.574919323075,0.5345360824742268,0.00040419419397105956,Bottleneck,Maintain Higher Safety Stock
Product_1864,60.99837378746164,225.32,13744.153581790855,C,1.326051604075253,0.9825412945870461,SUP_1983,9,61.86,67,1.28,4.0,16.0,Category_001,225.32,9,2721,1.15,538.0,38.14,13744.153581790855,0.38288659793814434,0.000401407348938874,Non-Critical,Automated Replenishment
Product_1952,40.29415039682281,340.0,13700.011134919754,C,1.831552290764673,2.851282393808869,SUP_2033,13,61.96,187,1.28,14.0,38.0,Category_001,340.0,13,5981,1.29,612.0,38.04,13700.011134919754,0.38185567010309274,0.00040011813876898185,Non-Critical,Automated Replenishment
Product_0442,17.18008695263709,755.19,12974.229865762005,C,3.436017390527418,2.803660526506936,SUP_2034,7,64.39,255,1.28,10.0,35.0,Category_015,755.19,7,4177,1.44,316.0,35.61,12974.229865762005,0.3568041237113402,0.0003789212034009079,Non-Critical,Automated Replenishment
Product_1919,23.676195784321326,541.98,12832.024591186473,C,1.8212458295631788,1.1816362264620572,SUP_2042,5,41.03,113,1.28,4.0,14.0,Category_001,541.98,5,3866,1.15,399.0,58.97,12832.024591186473,0.5976288659793815,0.00037476800168260673,Bottleneck,Maintain Higher Safety Stock
Product_0624,38.157423829612725,328.08,12518.687610019342,C,1.413237919615286,1.0731316035594753,SUP_2014,11,51.74,107,1.28,5.0,21.0,Category_001,328.08,11,2568,0.98,448.0,48.26,12518.687610019342,0.4872164948453608,0.0003656167821341404,Non-Critical,Automated Replenishment
Product_1858,82.12764270416326,152.07,12489.150626022107,C,1.8665373341855287,2.9429958396370486,SUP_1866,7,52.31,122,1.28,10.0,24.0,Category_001,152.07,7,3784,1.47,651.0,47.69,12489.150626022107,0.48134020618556694,0.0003647541344365995,Non-Critical,Automated Replenishment
Product_1146,75.7482250103244,161.13,12205.311495913571,C,2.3671320315726376,2.547906736979189,SUP_1920,9,19.21,151,1.28,10.0,32.0,Category_028,161.13,9,3961,1.89,564.0,80.78999999999999,12205.311495913571,0.8225773195876288,0.00035646441968159766,Bottleneck,Maintain Higher Safety Stock
Product_0435,60.0,202.34,12140.4,C,60.0,,SUP_1622,6,54.43,116,1.28,0.0,360.0,Category_032,202.34,6,5371,28.88,150.0,45.57,12140.4,0.4594845360824742,0.00035456863531515664,Non-Critical,Automated Replenishment
Product_0511,30.0,403.78,12113.4,C,30.0,,SUP_1804,6,56.23,126,1.28,0.0,180.0,Category_022,403.78,6,5368,11.22,170.0,43.77,12113.4,0.4409278350515464,0.0003537800819599534,Non-Critical,Automated Replenishment
Product_1714,99.77817090750251,121.23,12096.10765911653,C,3.5635061038393756,4.09477773363559,SUP_1888,14,31.65,214,1.28,20.0,70.0,Category_026,121.23,14,4946,1.82,737.0,68.35,12096.10765911653,0.6943298969072165,0.000353275047388732,Bottleneck,Maintain Higher Safety Stock
Product_0965,22.44917388729661,537.37,12063.51257181658,C,1.0204169948771187,0.7332673515437835,SUP_2052,6,25.76,184,1.28,3.0,10.0,Category_006,537.37,6,4293,0.79,494.0,74.24,12063.51257181658,0.7550515463917525,0.0003523230857052684,Bottleneck,Maintain Higher Safety Stock
Product_0861,150.31242628922217,79.82,11997.937866405713,C,6.012497051568887,11.840613082151167,SUP_1766,4,63.63,159,1.28,31.0,56.0,Category_019,79.82,4,1030,3.25,309.0,36.37,11997.937866405713,0.36463917525773193,0.00035040793185459426,Non-Critical,Automated Replenishment
Product_2119,33.0,363.36,11990.880000000001,C,11.0,9.539392014169456,SUP_1978,13,51.87,90,1.28,45.0,188.0,Category_009,363.36,13,4339,2.83,319.0,48.13,11990.880000000001,0.4858762886597938,0.00035020180206812016,Non-Critical,Automated Replenishment
Product_1873,11.426099949526096,1025.37,11715.980105245571,C,1.269566661058455,0.43697332644543435,SUP_2094,5,84.09,87,1.28,2.0,9.0,Category_001,1025.37,5,5378,0.92,366.0,15.909999999999997,11715.980105245571,0.15371134020618554,0.0003421731637587269,Non-Critical,Automated Replenishment
Product_0945,24.22821155608873,475.67,11524.633390884726,C,1.153724359813749,1.1017176847854349,SUP_2058,11,85.16,130,1.28,5.0,18.0,Category_018,475.67,11,2384,0.91,357.0,14.840000000000003,11524.633390884726,0.14268041237113407,0.00033658475288404695,Non-Critical,Automated Replenishment
Product_1898,82.80200280563155,136.41,11295.0212027162,C,3.6000870785057195,5.23727124789685,SUP_1966,9,64.55,213,1.28,21.0,54.0,Category_024,136.41,9,4033,0.8,914.0,35.45,11295.0212027162,0.35515463917525775,0.0003298787728330897,Non-Critical,Automated Replenishment
Product_1943,75.35189199785273,149.67,11277.917675318617,C,3.276169217297945,3.3808158228967,SUP_1961,7,81.33,62,1.28,12.0,35.0,Category_001,149.67,7,4448,1.18,754.0,18.67,11277.917675318617,0.18216494845360828,0.0003293792526880832,Non-Critical,Automated Replenishment
Product_0499,39.841019980145866,282.42,11251.900862792796,C,3.064693844626605,3.218493321188955,SUP_2003,3,71.48,457,1.28,8.0,18.0,Category_015,282.42,3,2579,2.08,315.0,28.519999999999996,11251.900862792796,0.2837113402061855,0.00032861941399145623,Non-Critical,Automated Replenishment
Product_1119,66.9171245344833,164.11,10981.769307354056,C,3.0416874788401502,2.9193005989951284,SUP_1905,13,78.69,302,1.28,14.0,54.0,Category_007,164.11,13,4722,1.88,580.0,21.310000000000002,10981.769307354056,0.2093814432989691,0.00032073003827340124,Non-Critical,Automated Replenishment
Product_1854,11.587337254036463,946.28,10964.865496749624,C,0.8913336349258818,0.7082728720203668,SUP_2084,5,83.14,206,1.28,3.0,8.0,Category_001,946.28,5,2914,1.5,213.0,16.86,10964.865496749624,0.16350515463917525,0.0003202363509931107,Non-Critical,Automated Replenishment
Product_1965,23.98277261839157,456.05,10937.343452617477,C,1.2622511904416616,0.7522588177302119,SUP_2061,12,47.16,78,1.28,4.0,20.0,Category_001,456.05,12,4863,1.24,434.0,52.84,10937.343452617477,0.5344329896907217,0.00031943255098413085,Bottleneck,Maintain Higher Safety Stock
Product_0262,52.44203993817824,208.33,10925.250180320674,C,2.0976815975271297,1.7106697476962622,SUP_1944,5,31.52,223,1.28,5.0,16.0,Category_001,208.33,5,1046,0.95,340.0,68.48,10925.250180320674,0.6956701030927835,0.00031907935874542605,Bottleneck,Maintain Higher Safety Stock
Product_0331,29.94921700947375,362.43,10854.49472074357,C,1.99661446729825,1.8516866246874895,SUP_2041,4,77.3,160,1.28,5.0,13.0,Category_021,362.43,4,1775,1.36,280.0,22.700000000000003,10854.49472074357,0.2237113402061856,0.0003170128974473345,Non-Critical,Automated Replenishment
Product_1616,102.15741532341232,104.42,10667.277308070716,C,3.783607974941197,4.083005923357551,SUP_1839,7,99.0,595,1.28,14.0,41.0,Category_024,104.42,7,2859,2.66,469.0,1.0,10667.277308070716,0.0,0.0003115450856356439,Non-Critical,Automated Replenishment
Product_2157,124.04820530313788,84.85,10525.490219971249,C,7.296953253125757,10.379896328787352,SUP_1657,4,76.55,227,1.28,27.0,57.0,Category_022,84.85,4,4508,4.78,484.0,23.450000000000003,10525.490219971249,0.2314432989690722,0.00030740409733766874,Non-Critical,Automated Replenishment
Product_0362,28.020998447482206,365.72,10247.839552213194,C,1.6482940263224828,0.6071238738999752,SUP_2056,11,71.67,198,1.28,3.0,22.0,Category_030,365.72,11,2357,0.9,384.0,28.33,10247.839552213194,0.2817525773195876,0.00029929512083266764,Non-Critical,Automated Replenishment
Product_1936,42.250719231529715,241.95,10222.561518068615,C,1.1736310897647142,0.8197136120015859,SUP_2018,12,79.23,542,1.28,4.0,19.0,Category_001,241.95,12,3865,1.04,561.0,20.769999999999996,10222.561518068615,0.20381443298969068,0.0002985568586609028,Non-Critical,Automated Replenishment
Product_0340,43.420121693514126,233.44,10135.993208133938,C,3.1014372638224375,4.508045846393791,SUP_1959,8,37.16,327,1.28,17.0,42.0,Category_021,233.44,8,3415,1.0,545.0,62.84,10135.993208133938,0.6375257731958763,0.0002960285723181894,Bottleneck,Maintain Higher Safety Stock
Product_0515,69.0,145.63,10048.47,C,17.25,6.898067362191626,SUP_1778,7,68.83,225,1.28,24.0,145.0,Category_022,145.63,7,5072,9.82,267.0,31.17,10048.47,0.31103092783505154,0.00029347239752440545,Non-Critical,Automated Replenishment
Product_1975,11.0,900.6,9906.6,C,0.9166666666666666,0.7929614610987591,SUP_2089,9,44.76,175,1.28,4.0,13.0,Category_006,900.6,9,1449,0.82,198.0,55.24,9906.6,0.5591752577319589,0.00028932898772800983,Bottleneck,Maintain Higher Safety Stock
Product_0500,11.793974617576428,824.43,9723.306493968534,C,1.6848535167966325,0.6994253060224375,SUP_2068,13,14.07,90,1.28,4.0,26.0,Category_015,824.43,13,2222,0.98,232.0,85.93,9723.306493968534,0.8755670103092784,0.0002839757762773404,Bottleneck,Maintain Higher Safety Stock
Product_1855,41.184271421960524,233.19,9603.760252886974,C,3.43202261849671,3.207176623066126,SUP_1884,3,44.78,478,1.28,8.0,19.0,Category_001,233.19,3,3074,3.9,255.0,55.22,9603.760252886974,0.5589690721649485,0.0002804843470363479,Bottleneck,Maintain Higher Safety Stock
Product_0498,16.609438614178398,576.64,9577.66668247983,C,1.186388472441314,1.614478866794188,SUP_2054,8,71.43,221,1.28,6.0,16.0,Category_015,576.64,8,3396,1.06,327.0,28.569999999999993,9577.66668247983,0.28422680412371126,0.0002797222665736151,Non-Critical,Automated Replenishment
Product_2127,84.66319102487054,112.48,9522.915726477439,C,28.22106367495685,23.19903279407387,SUP_1776,6,55.67,440,1.28,73.0,243.0,Category_009,112.48,6,2041,6.79,226.0,44.33,9522.915726477439,0.44670103092783503,0.0002781232276826422,Non-Critical,Automated Replenishment
Product_2058,51.57225252049282,183.87,9482.590070943015,C,25.78612626024641,8.182818230843587,SUP_1746,5,99.0,207,1.28,24.0,153.0,Category_021,183.87,5,3694,16.0,155.0,1.0,9482.590070943015,0.0,0.00027694548949847773,Non-Critical,Automated Replenishment
Product_0694,71.02130735747576,131.65,9349.955113611684,C,4.177723962204457,4.385739272624767,SUP_1926,3,33.13,95,1.28,10.0,23.0,Category_001,131.65,3,5565,1.85,654.0,66.87,9349.955113611684,0.6790721649484537,0.00027307179540140896,Bottleneck,Maintain Higher Safety Stock
Product_0525,28.255681664872967,325.64,9201.180177349232,C,2.354640138739414,3.0155049019789986,SUP_2047,12,98.74,108,1.28,14.0,43.0,Category_022,325.64,12,1194,1.02,258.0,1.2600000000000051,9201.180177349232,0.002680412371134073,0.0002687267222473385,Non-Critical,Automated Replenishment
Product_0626,42.578258717827595,215.47,9174.337405930311,C,1.468215817856124,1.4374389954537952,SUP_1956,3,52.78,262,1.28,4.0,9.0,Category_001,215.47,3,1222,1.87,236.0,47.22,9174.337405930311,0.4764948453608247,0.0002679427608597332,Non-Critical,Automated Replenishment
Product_0402,73.44644690506746,124.51,9144.81710414995,C,4.896429793671164,8.255961592363724,SUP_1810,5,68.76,184,1.28,24.0,49.0,Category_024,124.51,5,2691,3.1,358.0,31.239999999999995,9144.81710414995,0.31175257731958755,0.00026708060037767704,Non-Critical,Automated Replenishment
Product_0163,70.12933385062567,129.65,9092.268133733618,C,14.025866770125134,17.36622043792281,SUP_1831,5,43.59,291,1.28,50.0,121.0,Category_021,129.65,5,1327,3.52,230.0,56.41,9092.268133733618,0.5712371134020618,0.00026554587197270395,Bottleneck,Maintain Higher Safety Stock
Product_0449,44.0,199.3,8769.2,C,3.142857142857143,3.3016812234222277,SUP_1946,9,82.16,219,1.28,13.0,42.0,Category_015,199.3,9,1188,1.69,249.0,17.840000000000003,8769.2,0.17360824742268044,0.00025611044749807845,Non-Critical,Automated Replenishment
Product_0812,36.442669446571315,239.25,8718.908665092187,C,2.6030478176122367,1.6844743376900229,SUP_1993,3,67.84,138,1.28,4.0,12.0,Category_001,239.25,3,3910,1.82,396.0,32.16,8718.908665092187,0.3212371134020618,0.0002546416548729227,Non-Critical,Automated Replenishment
Product_2117,29.65024624744175,292.72,8679.22008155115,C,29.65024624744175,,SUP_1880,11,80.59,274,1.28,0.0,327.0,Category_009,292.72,11,1999,10.22,108.0,19.409999999999997,8679.22008155115,0.18979381443298965,0.0002534825228094209,Non-Critical,Automated Replenishment
Product_0268,50.80818360701341,169.62,8618.084103421616,C,1.6936061202337804,1.117578620884308,SUP_2012,11,67.63,152,1.28,5.0,24.0,Category_001,169.62,11,3918,0.76,724.0,32.370000000000005,8618.084103421616,0.3234020618556701,0.00025169700500654406,Non-Critical,Automated Replenishment
Product_1976,62.69768724243943,137.33,8610.273389004207,C,1.6076330062163957,1.328255604626685,SUP_1985,3,60.44,96,1.28,3.0,8.0,Category_007,137.33,3,3415,1.09,627.0,39.56,8610.273389004207,0.3975257731958763,0.0002514688877820855,Non-Critical,Automated Replenishment
Product_1857,10.080069609780523,849.35,8561.507123067087,C,1.0080069609780522,0.025320233826734435,SUP_2101,6,72.5,115,1.28,1.0,8.0,Category_001,849.35,6,3064,0.96,254.0,27.5,8561.507123067087,0.27319587628865977,0.0002500446358329948,Non-Critical,Automated Replenishment
Product_1696,58.33400314345579,146.34,8536.59802001332,C,2.536261006237208,4.083931549501931,SUP_1971,4,59.18,77,1.28,11.0,22.0,Category_021,146.34,4,2566,1.05,534.0,40.82,8536.59802001332,0.41051546391752575,0.00024931714854454476,Non-Critical,Automated Replenishment
Product_1949,16.651825231198472,509.77,8488.600948108045,C,0.8764118542736038,0.39400624852302535,SUP_2069,6,62.61,329,1.28,2.0,8.0,Category_001,509.77,6,2903,0.84,340.0,37.39,8488.600948108045,0.3751546391752577,0.0002479153614300694,Non-Critical,Automated Replenishment
Product_0264,47.65473693679148,177.15,8442.03664835261,C,1.1623106569949142,0.9791402356126857,SUP_1989,6,70.18,252,1.28,4.0,11.0,Category_001,177.15,6,1121,1.11,311.0,29.819999999999993,8442.03664835261,0.2971134020618556,0.00024655541940026064,Non-Critical,Automated Replenishment
Product_1870,43.34431207373453,194.76,8441.738219480536,C,1.884535307553675,1.4157494949462894,SUP_1992,7,57.25,174,1.28,5.0,19.0,Category_001,194.76,7,2410,1.39,388.0,42.75,8441.738219480536,0.4304123711340206,0.00024654670358217304,Non-Critical,Automated Replenishment
Product_1876,32.07488416727334,260.34,8350.37534410794,C,3.5638760185859266,5.262972511291926,SUP_1911,2,13.08,144,1.28,10.0,18.0,Category_001,260.34,2,3604,2.23,322.0,86.92,8350.37534410794,0.8857731958762887,0.00024387838869639254,Bottleneck,Maintain Higher Safety Stock
Product_1117,30.0720892849147,274.64,8258.998601208972,C,1.6706716269397055,1.520359459508544,SUP_1769,2,64.4,336,1.28,3.0,7.0,Category_007,274.64,2,5959,3.86,305.0,35.599999999999994,8258.998601208972,0.35670103092783495,0.00024120966880007683,Non-Critical,Automated Replenishment
Product_0825,11.238269483197847,732.68,8234.055284949398,C,1.6054670690282637,1.2886137439175591,SUP_2080,12,55.28,214,1.28,6.0,26.0,Category_024,732.68,12,4918,1.28,294.0,44.72,8234.055284949398,0.450721649484536,0.0002404811822916923,Non-Critical,Automated Replenishment
Product_1950,17.910634673753478,450.83,8074.65142996828,C,1.990070519305942,1.0847735523855078,SUP_2075,2,93.37,173,1.28,2.0,6.0,Category_001,450.83,2,2803,1.05,310.0,6.6299999999999955,8074.65142996828,0.05804123711340201,0.00023582568434066682,Non-Critical,Automated Replenishment
Product_1867,48.58886872855585,164.08,7972.461580981445,C,1.6754782320191672,1.3092080272630395,SUP_2000,9,13.56,143,1.28,6.0,22.0,Category_001,164.08,9,2326,0.82,526.0,86.44,7972.461580981445,0.8808247422680412,0.00023284116033006386,Bottleneck,Maintain Higher Safety Stock
Product_1974,24.387776708264646,317.12,7733.851749724885,C,0.9379914118563325,0.5426284799289345,SUP_2057,2,82.31,169,1.28,1.0,3.0,Category_006,317.12,2,905,1.07,204.0,17.689999999999998,7733.851749724885,0.17206185567010307,0.0002258723979959218,Non-Critical,Automated Replenishment
Product_1681,53.1808008905513,145.36,7730.361217450538,C,2.5324190900262527,2.431584105972779,SUP_1895,9,42.11,99,1.28,10.0,33.0,Category_021,145.36,9,3622,2.26,413.0,57.89,7730.361217450538,0.5864948453608247,0.00022577045462790764,Bottleneck,Maintain Higher Safety Stock
Product_0473,47.62568053878043,162.17,7723.4566129740215,C,2.070681762555671,1.7615774770199475,SUP_1984,13,43.76,303,1.28,9.0,36.0,Category_015,162.17,13,3431,1.88,417.0,56.24,7723.4566129740215,0.5694845360824743,0.0002255688009602666,Bottleneck,Maintain Higher Safety Stock
Product_2097,30.0,252.2,7566.0,C,15.0,21.213203435596427,SUP_1347,2,51.04,191,1.28,39.0,69.0,Category_009,252.2,2,1410,66.91,36.0,48.96,7566.0,0.49443298969072164,0.00022097017353583698,Non-Critical,Automated Replenishment
Product_1709,62.32690940035292,120.78,7527.844117374625,C,3.8954318375220574,5.158972590602241,SUP_1950,3,18.83,86,1.28,12.0,24.0,Category_021,120.78,3,3599,1.74,508.0,81.17,7527.844117374625,0.8264948453608247,0.00021985580504454142,Bottleneck,Maintain Higher Safety Stock
Product_0824,47.47071732036258,156.71,7439.136111274021,C,15.823572440120861,12.299149406746762,SUP_1969,6,67.86,83,1.28,39.0,134.0,Category_017,156.71,6,4053,3.29,342.0,32.14,7439.136111274021,0.32103092783505155,0.00021726502742068884,Non-Critical,Automated Replenishment
Product_0271,25.934285520622748,285.72,7409.944058952332,C,1.1788311600283068,0.6812724583391281,SUP_2048,12,75.75,305,1.28,4.0,19.0,Category_001,285.72,12,1404,1.1,258.0,24.25,7409.944058952332,0.23969072164948454,0.00021641245368722456,Non-Critical,Automated Replenishment
Product_1772,88.14051070608706,83.92,7396.751658454826,C,1.4939069611201197,1.7978539546723389,SUP_1919,10,41.42,383,1.28,8.0,23.0,Category_024,83.92,10,1122,0.87,477.0,58.58,7396.751658454826,0.5936082474226804,0.0002160271606622063,Bottleneck,Maintain Higher Safety Stock
Product_0611,30.146219018376605,243.49,7340.30286878452,C,2.740565365306964,3.571036039765424,SUP_1965,7,65.05,361,1.28,13.0,33.0,Category_001,243.49,7,3673,2.83,280.0,34.95,7340.30286878452,0.35,0.00021437853538473664,Non-Critical,Automated Replenishment
Product_1909,122.3472923805993,59.82,7318.81503020745,C,1.5293411547574913,1.6300448475319778,SUP_1814,11,99.0,64,1.28,7.0,24.0,Category_019,59.82,11,3248,2.29,590.0,1.0,7318.81503020745,0.0,0.00021375096845118057,Non-Critical,Automated Replenishment
Product_1945,23.42520721691405,312.24,7314.2867014092435,C,1.2329056429954763,1.1300280388678368,SUP_2032,5,93.81,120,1.28,4.0,11.0,Category_001,312.24,5,3652,1.13,390.0,6.189999999999998,7314.2867014092435,0.05350515463917523,0.00021361871553016986,Non-Critical,Automated Replenishment
Product_2120,8.467774693955821,842.13,7130.967103021016,C,1.4112957823259702,1.618332200917466,SUP_1670,5,74.79,524,1.28,5.0,13.0,Category_009,842.13,5,1120,9.07,46.0,25.209999999999994,7130.967103021016,0.24958762886597932,0.000208264742034483,Non-Critical,Automated Replenishment
Product_1091,52.14500388805824,136.07,7095.370679048085,C,6.51812548600728,10.831787732814908,SUP_1906,9,69.86,87,1.28,42.0,101.0,Category_024,136.07,9,1255,1.73,276.0,30.14,7095.370679048085,0.3004123711340206,0.00020722512427310925,Non-Critical,Automated Replenishment
Product_1933,26.447925465782763,264.73,7001.559308556672,C,1.2021784302628529,0.6507638764313914,SUP_2059,10,45.77,174,1.28,3.0,16.0,Category_001,264.73,10,2454,1.46,299.0,54.23,7001.559308556672,0.5487628865979381,0.00020448529942284198,Bottleneck,Maintain Higher Safety Stock
Product_1708,40.7963731234371,168.49,6873.780907567917,C,2.399786654319829,1.5204742908552775,SUP_1892,7,76.59,96,1.28,6.0,23.0,Category_021,168.49,7,2367,2.99,255.0,23.409999999999997,6873.780907567917,0.23103092783505152,0.00020075344435535364,Non-Critical,Automated Replenishment
Product_1768,44.93805430152291,151.55,6810.362129395798,C,1.182580376355866,1.022645639000431,SUP_1996,8,73.5,332,1.28,4.0,14.0,Category_001,151.55,8,1897,1.24,371.0,26.5,6810.362129395798,0.2628865979381443,0.0001989012558253346,Non-Critical,Automated Replenishment
Product_0864,27.47161218963896,243.69,6694.5571744931185,C,1.716975761852435,1.090313426955003,SUP_2027,6,73.62,151,1.28,4.0,15.0,Category_019,243.69,6,3749,1.18,418.0,26.379999999999995,6694.5571744931185,0.2616494845360824,0.00019551909339060624,Non-Critical,Automated Replenishment
Product_0167,70.44902380788004,94.22,6637.707023178457,C,6.404456709807277,12.491955296856025,SUP_1751,6,83.29,486,1.28,40.0,79.0,Category_021,94.22,6,3739,7.9,259.0,16.709999999999994,6637.707023178457,0.16195876288659788,0.00019385874607345856,Non-Critical,Automated Replenishment
Product_1951,13.393769119317778,493.87,6614.780754957471,C,0.9566977942369841,0.2774507133575146,SUP_2086,7,81.33,195,1.28,1.0,8.0,Category_001,493.87,7,2996,1.23,256.0,18.67,6614.780754957471,0.18216494845360828,0.0001931891688242753,Non-Critical,Automated Replenishment
Product_1963,30.288906241265337,218.22,6609.645119968922,C,1.009630208042178,0.3882243795206442,SUP_2040,14,51.84,120,1.28,2.0,17.0,Category_001,218.22,14,4117,1.23,451.0,48.16,6609.645119968922,0.48618556701030924,0.00019303917911311534,Non-Critical,Automated Replenishment
