Warehouse,SKU,Current_Stock,Reserved_Stock,Safety_Stock,Reorder_Point,EOQ,Inventory_Status,Stock_Gap
Whse_J,Product_1339,12053,115,34.0,217.0,439.0,Healthy,-11836.0
Whse_J,Product_1968,19706,4849,3960.0,7854.0,540.0,Healthy,-11852.0
Whse_S,Product_0458,12352,77,202.0,385.0,1383.0,Healthy,-11967.0
Whse_S,Product_2165,12136,46,55.0,153.0,1235.0,Healthy,-11983.0
Whse_J,Product_2157,12054,57,27.0,57.0,484.0,Healthy,-11997.0
Whse_J,Product_1786,12117,23,25.0,67.0,1787.0,Healthy,-12050.0
Whse_J,Product_1750,12124,17,16.0,50.0,888.0,Healthy,-12074.0
Whse_S,Product_1025,12230,49,76.0,112.0,2700.0,Healthy,-12118.0
Whse_J,Product_1763,12276,7,6.0,15.0,1004.0,Healthy,-12261.0
Whse_J,Product_1792,12345,14,6.0,12.0,682.0,Healthy,-12333.0
Whse_J,Product_1810,52846,9952,15470.0,40436.0,1146.0,Healthy,-12410.0
Whse_J,Product_1895,12445,20,15.0,27.0,288.0,Healthy,-12418.0
Whse_J,Product_1321,13851,307,222.0,1426.0,545.0,Healthy,-12425.0
Whse_S,Product_0620,12482,20,29.0,45.0,4584.0,Healthy,-12437.0
Whse_S,Product_1128,35531,11131,10313.0,23037.0,1132.0,Healthy,-12494.0
Whse_J,Product_0988,14434,969,481.0,1839.0,286.0,Healthy,-12595.0
Whse_J,Product_1970,52179,14132,30726.0,39422.0,6201.0,Healthy,-12757.0
Whse_J,Product_1790,20915,4816,2073.0,8081.0,904.0,Healthy,-12834.0
Whse_J,Product_1701,12890,11,6.0,26.0,500.0,Healthy,-12864.0
Whse_J,Product_2029,18797,2122,2210.0,5709.0,1002.0,Healthy,-13088.0
Whse_J,Product_1636,26190,4399,6749.0,13051.0,734.0,Healthy,-13139.0
Whse_J,Product_1916,13432,66,49.0,222.0,416.0,Healthy,-13210.0
Whse_J,Product_1903,21923,2753,2544.0,8667.0,586.0,Healthy,-13256.0
Whse_J,Product_2050,24224,3322,3599.0,10762.0,656.0,Healthy,-13462.0
Whse_J,Product_1950,13489,4,2.0,6.0,310.0,Healthy,-13483.0
Whse_J,Product_1757,13542,11,10.0,37.0,1292.0,Healthy,-13505.0
Whse_J,Product_1518,24566,3220,5142.0,11023.0,945.0,Healthy,-13543.0
Whse_J,Product_1840,18144,2091,1744.0,4599.0,798.0,Healthy,-13545.0
Whse_J,Product_1857,13633,5,1.0,8.0,254.0,Healthy,-13625.0
Whse_J,Product_1205,14399,508,342.0,767.0,296.0,Healthy,-13632.0
Whse_J,Product_1276,17197,3767,2436.0,3451.0,1464.0,Healthy,-13746.0
Whse_J,Product_1621,26496,3286,4758.0,12720.0,507.0,Healthy,-13776.0
Whse_J,Product_1973,19346,4278,2192.0,5529.0,1043.0,Healthy,-13817.0
Whse_J,Product_1687,14071,18,11.0,33.0,192.0,Healthy,-14038.0
Whse_J,Product_1659,14156,47,51.0,73.0,1472.0,Healthy,-14083.0
Whse_J,Product_1623,26871,4238,5150.0,12699.0,1335.0,Healthy,-14172.0
Whse_J,Product_1538,19195,3524,2837.0,4988.0,580.0,Healthy,-14207.0
Whse_S,Product_0003,19298,1087,1128.0,5061.0,884.0,Healthy,-14237.0
Whse_J,Product_1922,14269,5,5.0,15.0,300.0,Healthy,-14254.0
Whse_J,Product_2008,20367,2125,2749.0,6019.0,1110.0,Healthy,-14348.0
Whse_J,Product_1328,15263,415,130.0,895.0,267.0,Healthy,-14368.0
Whse_J,Product_1894,14498,14,42.0,122.0,545.0,Healthy,-14376.0
Whse_J,Product_1477,18536,2128,1641.0,4138.0,662.0,Healthy,-14398.0
Whse_J,Product_1613,15742,1064,249.0,1276.0,366.0,Healthy,-14466.0
Whse_S,Product_0412,14699,89,74.0,105.0,1489.0,Healthy,-14594.0
Whse_J,Product_1144,14613,9,4.0,8.0,770.0,Healthy,-14605.0
Whse_J,Product_1569,17074,1312,632.0,2412.0,513.0,Healthy,-14662.0
Whse_J,Product_1511,42386,23355,7151.0,27719.0,958.0,Healthy,-14667.0
Whse_S,Product_0524,14888,160,116.0,197.0,545.0,Healthy,-14691.0
Whse_J,Product_1871,14882,33,13.0,27.0,486.0,Healthy,-14855.0
Whse_J,Product_1865,14950,7,5.0,20.0,530.0,Healthy,-14930.0
Whse_J,Product_1663,15234,14,28.0,79.0,339.0,Healthy,-15155.0
Whse_J,Product_1500,19564,2375,2438.0,4373.0,793.0,Healthy,-15191.0
Whse_J,Product_1365,18304,538,1202.0,2937.0,673.0,Healthy,-15367.0
Whse_J,Product_1615,15382,7,3.0,13.0,323.0,Healthy,-15369.0
Whse_S,Product_0333,15826,119,170.0,295.0,1833.0,Healthy,-15531.0
Whse_J,Product_1317,15908,105,3.0,305.0,389.0,Healthy,-15603.0
Whse_J,Product_2093,16295,185,214.0,456.0,430.0,Healthy,-15839.0
Whse_J,Product_1910,16345,190,222.0,505.0,532.0,Healthy,-15840.0
Whse_J,Product_1559,16300,584,254.0,442.0,665.0,Healthy,-15858.0
Whse_J,Product_1758,15907,7,12.0,26.0,465.0,Healthy,-15881.0
Whse_J,Product_2089,18069,449,1478.0,2077.0,1902.0,Healthy,-15992.0
Whse_J,Product_1924,16070,6,7.0,28.0,439.0,Healthy,-16042.0
Whse_J,Product_1971,39450,10479,6772.0,23355.0,534.0,Healthy,-16095.0
Whse_J,Product_1681,16138,9,10.0,33.0,413.0,Healthy,-16105.0
Whse_J,Product_1805,16200,10,9.0,38.0,687.0,Healthy,-16162.0
Whse_J,Product_1642,17375,854,318.0,1012.0,341.0,Healthy,-16363.0
Whse_S,Product_1234,274076,83995,157954.0,257662.0,8577.0,Warning,-16414.0
Whse_J,Product_1730,22678,2043,1532.0,6199.0,543.0,Healthy,-16479.0
Whse_J,Product_1931,16563,3,4.0,13.0,382.0,Healthy,-16550.0
Whse_S,Product_0094,426074,107823,219694.0,409502.0,3224.0,Warning,-16572.0
Whse_J,Product_1566,16606,2,1.0,5.0,482.0,Healthy,-16601.0
Whse_J,Product_1780,41714,9131,6981.0,25065.0,502.0,Healthy,-16649.0
Whse_J,Product_1809,16902,278,73.0,246.0,1175.0,Healthy,-16656.0
Whse_J,Product_1917,16820,30,23.0,129.0,264.0,Healthy,-16691.0
Whse_J,Product_2017,25566,4012,2616.0,8859.0,536.0,Healthy,-16707.0
Whse_J,Product_1700,16821,109,43.0,106.0,576.0,Healthy,-16715.0
Whse_S,Product_1588,35578,5170,6391.0,18846.0,855.0,Healthy,-16732.0
Whse_J,Product_1930,16824,7,6.0,23.0,646.0,Healthy,-16801.0
Whse_J,Product_1951,16994,3,1.0,8.0,256.0,Healthy,-16986.0
Whse_S,Product_0438,17021,89,0.0,0.0,0.0,Healthy,-17021.0
Whse_J,Product_1863,17168,5,3.0,12.0,83.0,Healthy,-17156.0
Whse_J,Product_2142,17690,267,128.0,399.0,973.0,Healthy,-17291.0
Whse_S,Product_0301,18091,257,309.0,688.0,589.0,Healthy,-17403.0
Whse_J,Product_1657,17777,56,32.0,135.0,780.0,Healthy,-17642.0
Whse_J,Product_1892,17874,45,106.0,221.0,590.0,Healthy,-17653.0
Whse_J,Product_2113,19076,472,563.0,1338.0,260.0,Healthy,-17738.0
Whse_J,Product_2163,18255,107,145.0,463.0,304.0,Healthy,-17792.0
Whse_J,Product_2010,29545,1944,5607.0,11676.0,1761.0,Healthy,-17869.0
Whse_J,Product_1796,18791,917,213.0,781.0,395.0,Healthy,-18010.0
Whse_J,Product_1998,30669,2091,1597.0,12408.0,578.0,Healthy,-18261.0
Whse_S,Product_0354,18339,41,21.0,45.0,352.0,Healthy,-18294.0
Whse_J,Product_1638,19913,871,522.0,1437.0,1301.0,Healthy,-18476.0
Whse_J,Product_1866,18555,9,2.0,7.0,438.0,Healthy,-18548.0
Whse_J,Product_1693,18655,22,4.0,10.0,442.0,Healthy,-18645.0
Whse_J,Product_1776,18961,57,118.0,243.0,1165.0,Healthy,-18718.0
Whse_S,Product_0551,27721,3834,3606.0,8935.0,830.0,Healthy,-18786.0
Whse_J,Product_1955,18894,16,7.0,16.0,258.0,Healthy,-18878.0
Whse_J,Product_1461,58737,11293,24534.0,39828.0,3501.0,Healthy,-18909.0
Whse_J,Product_2030,19542,664,144.0,575.0,618.0,Healthy,-18967.0
Whse_J,Product_1928,19004,10,8.0,31.0,635.0,Healthy,-18973.0
Whse_J,Product_2166,19186,112,99.0,171.0,1957.0,Healthy,-19015.0
Whse_J,Product_1898,19087,26,21.0,54.0,914.0,Healthy,-19033.0
Whse_J,Product_1579,27968,2709,1217.0,8836.0,770.0,Healthy,-19132.0
Whse_J,Product_1945,19166,9,4.0,11.0,390.0,Healthy,-19155.0
Whse_J,Product_1919,19252,6,4.0,14.0,399.0,Healthy,-19238.0
Whse_S,Product_0231,21321,795,997.0,1987.0,913.0,Healthy,-19334.0
Whse_J,Product_1711,19426,17,5.0,22.0,462.0,Healthy,-19404.0
Whse_J,Product_2037,19556,50,95.0,149.0,2234.0,Healthy,-19407.0
Whse_J,Product_1337,20032,629,3.0,605.0,253.0,Healthy,-19427.0
Whse_J,Product_2061,19693,108,28.0,154.0,326.0,Healthy,-19539.0
Whse_J,Product_1491,24039,532,1470.0,4483.0,739.0,Healthy,-19556.0
Whse_J,Product_2067,19728,64,41.0,161.0,262.0,Healthy,-19567.0
Whse_S,Product_0225,21533,1074,1471.0,1962.0,802.0,Healthy,-19571.0
Whse_S,Product_0387,111850,25042,53352.0,91923.0,2019.0,Healthy,-19927.0
Whse_S,Product_0958,49453,13038,11595.0,29524.0,349.0,Healthy,-19929.0
Whse_J,Product_2064,20083,93,36.0,138.0,253.0,Healthy,-19945.0
Whse_J,Product_1770,20144,6,17.0,44.0,1123.0,Healthy,-20100.0
Whse_J,Product_1670,20406,56,116.0,259.0,864.0,Healthy,-20147.0
Whse_J,Product_1834,20327,9,17.0,33.0,883.0,Healthy,-20294.0
Whse_J,Product_2115,20892,119,183.0,489.0,1169.0,Healthy,-20403.0
Whse_S,Product_0227,21944,1219,733.0,1531.0,193.0,Healthy,-20413.0
Whse_J,Product_1807,20581,14,13.0,45.0,700.0,Healthy,-20536.0
Whse_S,Product_0516,20762,31,77.0,182.0,1738.0,Healthy,-20580.0
Whse_J,Product_1962,20653,7,7.0,23.0,693.0,Healthy,-20630.0
Whse_J,Product_1688,20738,33,36.0,84.0,1255.0,Healthy,-20654.0
Whse_J,Product_1760,20684,4,7.0,20.0,996.0,Healthy,-20664.0
Whse_J,Product_1938,20815,16,23.0,64.0,1737.0,Healthy,-20751.0
Whse_J,Product_1883,20814,16,25.0,37.0,535.0,Healthy,-20777.0
Whse_J,Product_1880,25007,688,1675.0,4161.0,659.0,Healthy,-20846.0
Whse_S,Product_0515,21001,44,24.0,145.0,267.0,Healthy,-20856.0
Whse_J,Product_1783,21045,25,60.0,174.0,336.0,Healthy,-20871.0
Whse_J,Product_1868,20961,10,5.0,13.0,950.0,Healthy,-20948.0
Whse_J,Product_1583,22419,465,267.0,1306.0,429.0,Healthy,-21113.0
Whse_J,Product_1788,46344,16293,20646.0,24859.0,3449.0,Healthy,-21485.0
Whse_J,Product_1425,23791,818,788.0,2079.0,639.0,Healthy,-21712.0
Whse_J,Product_1720,21799,14,10.0,50.0,284.0,Healthy,-21749.0
Whse_J,Product_1682,21956,16,25.0,77.0,600.0,Healthy,-21879.0
Whse_J,Product_1702,22034,7,6.0,26.0,399.0,Healthy,-22008.0
Whse_J,Product_2095,23314,204,596.0,1128.0,945.0,Healthy,-22186.0
Whse_J,Product_1771,22258,6,5.0,12.0,521.0,Healthy,-22246.0
Whse_J,Product_2011,28356,6282,4152.0,5891.0,1767.0,Healthy,-22465.0
Whse_J,Product_1140,24656,476,944.0,2150.0,606.0,Healthy,-22506.0
Whse_J,Product_1662,22680,6,8.0,19.0,305.0,Healthy,-22661.0
Whse_J,Product_1774,22805,25,32.0,85.0,832.0,Healthy,-22720.0
Whse_S,Product_0614,22898,16,63.0,102.0,1592.0,Healthy,-22796.0
Whse_J,Product_1754,23029,11,9.0,22.0,562.0,Healthy,-23007.0
Whse_J,Product_2136,24000,189,426.0,889.0,471.0,Healthy,-23111.0
Whse_J,Product_1729,27826,1702,2643.0,4452.0,1567.0,Healthy,-23374.0
Whse_J,Product_1899,35573,4269,5237.0,11965.0,496.0,Healthy,-23608.0
Whse_J,Product_2171,23802,6,17.0,43.0,727.0,Healthy,-23759.0
Whse_J,Product_1947,23878,10,5.0,21.0,374.0,Healthy,-23857.0
Whse_J,Product_1956,23868,12,4.0,10.0,436.0,Healthy,-23858.0
Whse_S,Product_0405,24133,118,27.0,71.0,303.0,Healthy,-24062.0
Whse_J,Product_1943,24155,9,12.0,35.0,754.0,Healthy,-24120.0
Whse_S,Product_0569,25170,151,121.0,273.0,829.0,Healthy,-24897.0
Whse_S,Product_0921,28225,1243,1110.0,3262.0,763.0,Healthy,-24963.0
Whse_J,Product_1948,25009,3,3.0,10.0,456.0,Healthy,-24999.0
Whse_S,Product_0613,25232,23,44.0,114.0,3243.0,Healthy,-25118.0
Whse_S,Product_0677,79462,7945,37712.0,54178.0,2730.0,Healthy,-25284.0
Whse_J,Product_1890,26593,420,642.0,1308.0,704.0,Healthy,-25285.0
Whse_S,Product_2132,27110,672,949.0,1749.0,770.0,Healthy,-25361.0
Whse_J,Product_1853,25483,24,36.0,77.0,1197.0,Healthy,-25406.0
Whse_S,Product_0523,25763,193,134.0,338.0,206.0,Healthy,-25425.0
Whse_J,Product_1364,30561,2139,1059.0,5099.0,225.0,Healthy,-25462.0
Whse_J,Product_2019,30178,3152,2768.0,4635.0,1168.0,Healthy,-25543.0
Whse_J,Product_1713,25713,20,8.0,17.0,681.0,Healthy,-25696.0
Whse_J,Product_1972,44819,3798,9079.0,18718.0,1243.0,Healthy,-26101.0
Whse_J,Product_2143,26958,94,427.0,775.0,598.0,Healthy,-26183.0
Whse_S,Product_0527,26201,5,2.0,8.0,125.0,Healthy,-26193.0
Whse_J,Product_1861,26246,4,2.0,7.0,445.0,Healthy,-26239.0
Whse_J,Product_1640,27138,493,336.0,785.0,246.0,Healthy,-26353.0
Whse_J,Product_1967,100999,11457,43555.0,74512.0,1312.0,Healthy,-26487.0
Whse_J,Product_2038,26689,6,11.0,17.0,926.0,Healthy,-26672.0
Whse_J,Product_1544,31894,1195,2244.0,5169.0,666.0,Healthy,-26725.0
Whse_J,Product_1535,31215,1841,2082.0,4266.0,1551.0,Healthy,-26949.0
Whse_S,Product_0288,36785,1457,5642.0,9616.0,1577.0,Healthy,-27169.0
Whse_S,Product_0140,29343,468,1041.0,2138.0,2349.0,Healthy,-27205.0
Whse_S,Product_0145,129058,111549,50880.0,101814.0,2110.0,Healthy,-27244.0
Whse_J,Product_1307,31544,1324,2225.0,4300.0,1285.0,Healthy,-27244.0
Whse_S,Product_0117,28373,379,401.0,925.0,457.0,Healthy,-27448.0
Whse_S,Product_0435,27980,170,0.0,360.0,150.0,Healthy,-27620.0
Whse_J,Product_1715,27793,31,17.0,55.0,334.0,Healthy,-27738.0
Whse_J,Product_1455,51280,4273,10993.0,23432.0,2830.0,Healthy,-27848.0
Whse_J,Product_1927,27887,6,10.0,38.0,471.0,Healthy,-27849.0
Whse_S,Product_0532,29447,529,0.0,1518.0,110.0,Healthy,-27929.0
Whse_J,Product_1686,28310,34,14.0,53.0,408.0,Healthy,-28257.0
Whse_J,Product_1979,30184,1385,637.0,1553.0,892.0,Healthy,-28631.0
Whse_J,Product_2003,38354,2462,4328.0,9365.0,740.0,Healthy,-28989.0
Whse_J,Product_2000,31779,1434,1112.0,2754.0,1042.0,Healthy,-29025.0
Whse_J,Product_1689,29203,11,10.0,24.0,723.0,Healthy,-29179.0
Whse_J,Product_2023,29782,433,203.0,505.0,634.0,Healthy,-29277.0
Whse_J,Product_1677,29365,14,22.0,44.0,1085.0,Healthy,-29321.0
Whse_J,Product_2091,29791,215,209.0,438.0,600.0,Healthy,-29353.0
Whse_J,Product_1944,29414,9,0.0,0.0,0.0,Healthy,-29414.0
Whse_J,Product_1850,29801,47,27.0,91.0,303.0,Healthy,-29710.0
Whse_S,Product_0897,38247,7702,2842.0,8457.0,341.0,Healthy,-29790.0
Whse_J,Product_1110,29945,12,32.0,82.0,558.0,Healthy,-29863.0
Whse_J,Product_1954,29955,18,22.0,74.0,785.0,Healthy,-29881.0
Whse_S,Product_0115,33301,1993,1644.0,3345.0,840.0,Healthy,-29956.0
Whse_J,Product_2069,30374,59,83.0,143.0,603.0,Healthy,-30231.0
Whse_J,Product_1506,33554,1278,818.0,3182.0,403.0,Healthy,-30372.0
Whse_J,Product_1575,32344,1670,0.0,1871.0,125.0,Healthy,-30473.0
Whse_S,Product_1591,33838,2568,1387.0,3236.0,565.0,Healthy,-30602.0
Whse_S,Product_0526,30724,15,16.0,49.0,203.0,Healthy,-30675.0
Whse_J,Product_1704,30921,17,16.0,37.0,1365.0,Healthy,-30884.0
Whse_S,Product_0464,31163,133,152.0,249.0,384.0,Healthy,-30914.0
Whse_J,Product_1859,31120,10,4.0,11.0,382.0,Healthy,-31109.0
Whse_J,Product_1949,31286,4,2.0,8.0,340.0,Healthy,-31278.0
Whse_J,Product_2114,32611,685,941.0,1283.0,1251.0,Healthy,-31328.0
Whse_J,Product_1982,32471,614,365.0,1001.0,801.0,Healthy,-31470.0
Whse_J,Product_2063,31826,199,36.0,165.0,520.0,Healthy,-31661.0
Whse_S,Product_0153,32249,449,185.0,549.0,436.0,Healthy,-31700.0
Whse_J,Product_1847,37161,1205,2421.0,4894.0,604.0,Healthy,-32267.0
Whse_J,Product_2169,32824,72,191.0,423.0,923.0,Healthy,-32401.0
Whse_J,Product_1852,32506,10,13.0,40.0,295.0,Healthy,-32466.0
Whse_J,Product_1878,37903,2216,2039.0,5036.0,1364.0,Healthy,-32867.0
Whse_J,Product_1752,33004,19,15.0,41.0,758.0,Healthy,-32963.0
Whse_J,Product_1851,33546,11,16.0,46.0,414.0,Healthy,-33500.0
Whse_J,Product_2148,34844,959,739.0,1339.0,253.0,Healthy,-33505.0
Whse_S,Product_0541,33605,60,30.0,68.0,201.0,Healthy,-33537.0
Whse_J,Product_1561,45141,5672,5988.0,11603.0,698.0,Healthy,-33538.0
Whse_J,Product_1991,45889,3516,8160.0,12263.0,3127.0,Healthy,-33626.0
Whse_S,Product_1079,34857,1303,333.0,934.0,164.0,Healthy,-33923.0
Whse_J,Product_1660,34012,16,12.0,43.0,515.0,Healthy,-33969.0
Whse_S,Product_0470,64180,23144,18717.0,29773.0,885.0,Healthy,-34407.0
Whse_S,Product_0352,34540,60,44.0,98.0,249.0,Healthy,-34442.0
Whse_S,Product_0215,37917,1245,2241.0,3277.0,587.0,Healthy,-34640.0
Whse_J,Product_1889,38463,762,1341.0,3271.0,1991.0,Healthy,-35192.0
Whse_J,Product_2151,35482,8,10.0,43.0,551.0,Healthy,-35439.0
Whse_S,Product_0159,35559,30,33.0,49.0,243.0,Healthy,-35510.0
Whse_S,Product_1344,49114,6621,9307.0,13556.0,2318.0,Healthy,-35558.0
Whse_S,Product_0150,35862,31,33.0,85.0,1428.0,Healthy,-35777.0
Whse_J,Product_1961,35794,14,3.0,9.0,439.0,Healthy,-35785.0
Whse_J,Product_2026,38524,633,635.0,2710.0,322.0,Healthy,-35814.0
Whse_J,Product_1829,62523,19210,7653.0,26682.0,763.0,Healthy,-35841.0
Whse_J,Product_2109,37421,899,1145.0,1566.0,911.0,Healthy,-35855.0
Whse_S,Product_0486,37246,223,660.0,1176.0,942.0,Healthy,-36070.0
Whse_S,Product_0531,36180,27,15.0,64.0,288.0,Healthy,-36116.0
Whse_J,Product_1975,36428,4,4.0,13.0,198.0,Healthy,-36415.0
Whse_J,Product_1974,36728,2,1.0,3.0,204.0,Healthy,-36725.0
Whse_J,Product_1879,38857,1441,758.0,2071.0,1177.0,Healthy,-36786.0
Whse_S,Product_0512,37521,91,216.0,580.0,746.0,Healthy,-36941.0
Whse_S,Product_0538,37133,52,28.0,55.0,923.0,Healthy,-37078.0
Whse_J,Product_1882,37190,11,5.0,16.0,412.0,Healthy,-37174.0
Whse_S,Product_0154,38018,877,205.0,577.0,250.0,Healthy,-37441.0
Whse_S,Product_0308,38896,325,777.0,1264.0,2351.0,Healthy,-37632.0
Whse_J,Product_1639,40844,994,1153.0,2967.0,1961.0,Healthy,-37877.0
Whse_S,Product_0401,69124,34687,9969.0,31175.0,946.0,Healthy,-37949.0
Whse_J,Product_2066,38793,135,422.0,713.0,753.0,Healthy,-38080.0
Whse_S,Product_0520,38148,23,26.0,57.0,888.0,Healthy,-38091.0
Whse_S,Product_0390,113834,23042,30149.0,75449.0,1000.0,Healthy,-38385.0
Whse_J,Product_1884,43557,1247,3287.0,5127.0,596.0,Healthy,-38430.0
Whse_J,Product_1953,38531,4,9.0,27.0,866.0,Healthy,-38504.0
Whse_J,Product_2144,38690,140,104.0,182.0,865.0,Healthy,-38508.0
Whse_S,Product_1398,97759,32496,32567.0,58120.0,2114.0,Healthy,-39639.0
Whse_S,Product_1604,47731,5064,2136.0,7844.0,321.0,Healthy,-39887.0
Whse_J,Product_1557,49281,3906,4906.0,9143.0,378.0,Healthy,-40138.0
Whse_J,Product_2140,40340,324,81.0,194.0,155.0,Healthy,-40146.0
Whse_J,Product_1939,40193,10,4.0,15.0,908.0,Healthy,-40178.0
Whse_S,Product_0261,41116,155,70.0,131.0,521.0,Healthy,-40985.0
Whse_S,Product_0034,49191,1526,3065.0,7788.0,1131.0,Healthy,-41403.0
Whse_S,Product_1183,43934,1443,859.0,2517.0,568.0,Healthy,-41417.0
Whse_J,Product_2159,41824,459,151.0,248.0,416.0,Healthy,-41576.0
Whse_S,Product_0905,44475,1060,1769.0,2868.0,953.0,Healthy,-41607.0
Whse_S,Product_0110,43456,791,707.0,1481.0,636.0,Healthy,-41975.0
Whse_S,Product_0566,46085,643,1353.0,3785.0,511.0,Healthy,-42300.0
Whse_S,Product_0536,42497,10,9.0,19.0,123.0,Healthy,-42478.0
Whse_J,Product_1630,50698,2464,4588.0,7812.0,779.0,Healthy,-42886.0
Whse_J,Product_2155,43362,93,101.0,178.0,548.0,Healthy,-43184.0
Whse_J,Product_1862,43366,15,3.0,12.0,254.0,Healthy,-43354.0
Whse_J,Product_2081,44794,667,698.0,1193.0,358.0,Healthy,-43601.0
Whse_J,Product_1784,52987,7652,2103.0,8274.0,962.0,Healthy,-44713.0
Whse_S,Product_1405,54896,2595,0.0,10000.0,152.0,Healthy,-44896.0
Whse_S,Product_0557,179174,11993,75200.0,134151.0,713.0,Healthy,-45023.0
Whse_S,Product_0143,66854,12525,6642.0,21642.0,449.0,Healthy,-45212.0
Whse_S,Product_1740,82963,6581,16075.0,37130.0,1593.0,Healthy,-45833.0
Whse_S,Product_1745,45868,787,0.0,0.0,0.0,Healthy,-45868.0
Whse_S,Product_0522,47054,228,61.0,435.0,315.0,Healthy,-46619.0
Whse_J,Product_1543,58547,10283,3835.0,11828.0,767.0,Healthy,-46719.0
Whse_J,Product_1552,57139,20804,5516.0,10396.0,381.0,Healthy,-46743.0
Whse_J,Product_2075,47536,199,451.0,787.0,658.0,Healthy,-46749.0
Whse_S,Product_0021,86363,3837,22792.0,39373.0,2205.0,Healthy,-46990.0
Whse_J,Product_1785,109766,7514,26702.0,62321.0,1614.0,Healthy,-47445.0
Whse_S,Product_0131,48083,428,205.0,555.0,1356.0,Healthy,-47528.0
Whse_J,Product_1611,49240,461,344.0,1450.0,254.0,Healthy,-47790.0
Whse_S,Product_0975,84734,9352,23347.0,36881.0,1858.0,Healthy,-47853.0
Whse_J,Product_2076,48552,445,304.0,537.0,1344.0,Healthy,-48015.0
Whse_J,Product_1881,48146,14,9.0,38.0,742.0,Healthy,-48108.0
Whse_J,Product_2160,48429,105,83.0,231.0,295.0,Healthy,-48198.0
Whse_J,Product_1708,48324,9,6.0,23.0,255.0,Healthy,-48301.0
Whse_J,Product_1860,48520,7,5.0,14.0,272.0,Healthy,-48506.0
Whse_J,Product_1923,48561,9,3.0,9.0,294.0,Healthy,-48552.0
Whse_S,Product_0036,68028,8430,9391.0,19317.0,1578.0,Healthy,-48711.0
Whse_J,Product_1856,49383,5,8.0,24.0,495.0,Healthy,-49359.0
Whse_J,Product_2045,114425,40230,15334.0,64365.0,2242.0,Healthy,-50060.0
Whse_S,Product_0592,50063,561,0.0,0.0,0.0,Healthy,-50063.0
Whse_J,Product_2158,50372,82,26.0,87.0,305.0,Healthy,-50285.0
Whse_S,Product_0672,50425,39,45.0,72.0,754.0,Healthy,-50353.0
Whse_S,Product_0432,50841,8,9.0,27.0,225.0,Healthy,-50814.0
Whse_J,Product_1984,53847,764,1330.0,2989.0,536.0,Healthy,-50858.0
Whse_J,Product_2039,51476,19,38.0,89.0,1124.0,Healthy,-51387.0
Whse_S,Product_0589,56447,6785,2452.0,4923.0,321.0,Healthy,-51524.0
Whse_J,Product_1822,51685,36,35.0,97.0,1493.0,Healthy,-51588.0
Whse_S,Product_0579,51835,103,3.0,160.0,269.0,Healthy,-51675.0
Whse_J,Product_2082,55613,1387,2343.0,3878.0,1959.0,Healthy,-51735.0
Whse_J,Product_1534,71422,4400,4980.0,19524.0,577.0,Healthy,-51898.0
Whse_S,Product_0583,53820,739,584.0,1742.0,1039.0,Healthy,-52078.0
Whse_S,Product_1675,52454,71,109.0,244.0,833.0,Healthy,-52210.0
Whse_S,Product_1346,64581,8825,8004.0,11778.0,1835.0,Healthy,-52803.0
Whse_S,Product_1394,234726,128226,137077.0,180905.0,8725.0,Healthy,-53821.0
Whse_S,Product_0922,65147,1857,6031.0,11281.0,514.0,Healthy,-53866.0
Whse_J,Product_2106,54381,86,163.0,392.0,282.0,Healthy,-53989.0
Whse_J,Product_1888,58412,2288,2734.0,4390.0,963.0,Healthy,-54022.0
Whse_S,Product_1619,54313,18,0.0,0.0,0.0,Healthy,-54313.0
Whse_S,Product_0376,102113,12219,20544.0,47637.0,862.0,Healthy,-54476.0
Whse_S,Product_1737,91931,10833,11466.0,37424.0,799.0,Healthy,-54507.0
Whse_J,Product_2013,56151,886,657.0,1188.0,464.0,Healthy,-54963.0
Whse_J,Product_1926,55215,12,5.0,10.0,768.0,Healthy,-55205.0
Whse_S,Product_0349,56563,146,699.0,1321.0,2546.0,Healthy,-55242.0
Whse_S,Product_0919,56011,178,178.0,713.0,347.0,Healthy,-55298.0
Whse_S,Product_1734,70096,3113,5402.0,14637.0,607.0,Healthy,-55459.0
Whse_J,Product_1285,96240,7831,18126.0,40643.0,1861.0,Healthy,-55597.0
Whse_S,Product_0570,56632,181,319.0,637.0,1087.0,Healthy,-55995.0
Whse_S,Product_2001,73164,3822,8876.0,16632.0,1315.0,Healthy,-56532.0
Whse_S,Product_1246,143357,8931,55359.0,86662.0,4733.0,Healthy,-56695.0
Whse_S,Product_0645,58179,35,30.0,69.0,1161.0,Healthy,-58110.0
Whse_J,Product_1749,59097,8,8.0,36.0,1161.0,Healthy,-59061.0
Whse_S,Product_1108,73988,2624,2571.0,13728.0,325.0,Healthy,-60260.0
Whse_J,Product_1803,60718,8,14.0,25.0,1048.0,Healthy,-60693.0
Whse_S,Product_0639,60849,19,18.0,28.0,961.0,Healthy,-60821.0
Whse_S,Product_1488,74524,5269,5223.0,13611.0,662.0,Healthy,-60913.0
Whse_J,Product_1875,61149,24,51.0,94.0,1151.0,Healthy,-61055.0
Whse_S,Product_0525,61577,15,14.0,43.0,258.0,Healthy,-61534.0
Whse_J,Product_1797,62775,345,450.0,880.0,408.0,Healthy,-61895.0
Whse_S,Product_1312,79033,3809,13515.0,16638.0,5623.0,Healthy,-62395.0
Whse_S,Product_0384,75190,7925,2937.0,11291.0,486.0,Healthy,-63899.0
