SKU,Annual_Demand,Unit_Cost,Annual_Consumption_Value,ABC_Category,Avg_Daily_Demand,Demand_Std_Dev,Supplier_ID,Lead_Time_Days,Supplier_Reliability,MOQ,Z_Value,Safety_Stock,Reorder_Point
Product_1912,270.0,376.9,101763.0,C,270.0,,SUP_1348,4,41.52,87,1.28,0.0,1080.0
Product_0913,636.9350118967466,158.96,101247.18949110684,C,42.46233412644977,32.33478641678276,SUP_1440,9,50.07,443,1.28,125.0,508.0
Product_1168,92.07533253871235,1090.38,100397.10109356117,C,1.6442023667627204,2.419190766155707,SUP_1934,6,57.52,258,1.28,8.0,18.0
Product_0814,282.8496371917176,353.99,100125.94306949612,C,7.252554799787631,13.82955871398203,SUP_1724,4,26.71,167,1.28,36.0,66.0
Product_0960,148.99987710312774,671.92,100115.9974231336,C,2.4426209361168483,1.806767289677514,SUP_1864,6,54.14,227,1.28,6.0,21.0
Product_0820,358.7704495216767,275.02,98669.04902745152,C,4.171749413042752,3.169175369262288,SUP_1756,4,15.64,214,1.28,9.0,26.0
Product_1929,61.86395214145931,1581.95,97865.67909018155,C,2.133239729015838,1.438959593666182,SUP_1924,9,21.7,922,1.28,6.0,26.0
Product_2063,128.62455934041424,759.19,97650.4792056491,C,9.894196872339556,7.754070113864916,SUP_1609,13,42.88,107,1.28,36.0,165.0
Product_0125,199.5819167907981,485.37,96871.07495274967,C,2.935028188099972,3.220086274221033,SUP_1830,10,89.49,369,1.28,14.0,44.0
Product_0875,1250.0,77.13,96412.5,C,113.63636363636364,151.807294111497,SUP_1003,6,70.8,355,1.28,476.0,1158.0
Product_0691,323.07986389993727,296.13,95673.64009668842,C,64.61597277998746,80.16069725575342,SUP_1437,2,75.96,254,1.28,146.0,276.0
Product_1122,490.7002220134932,194.14,95264.54110169956,C,17.525007929053327,18.75689581998154,SUP_1406,7,89.12,242,1.28,64.0,187.0
Product_0722,186.09605505182213,510.84,95065.30876267281,C,5.317030144337775,5.42811685652109,SUP_1707,13,66.74,217,1.28,26.0,96.0
Product_1318,1050.0,90.22,94731.0,C,95.45454545454545,47.193990372426946,SUP_1317,9,73.74,747,1.28,182.0,1042.0
Product_0772,456.7584012965475,206.07,94124.20375517954,C,30.4505600864365,13.951566499980654,SUP_1508,9,70.15,413,1.28,54.0,329.0
Product_2085,534.6376569153514,175.81,93994.64646228793,C,26.73188284576757,28.549180002409226,SUP_1578,9,40.02,288,1.28,110.0,351.0
Product_0794,605.8573569914497,154.74,93750.36742085693,C,9.771892854700802,10.946106079362464,SUP_1500,14,76.04,133,1.28,53.0,190.0
Product_0343,180.6295408847428,514.58,92948.34914847095,C,45.1573852211857,25.813829025728328,SUP_1547,11,54.69,136,1.28,110.0,607.0
Product_0717,443.5342213355566,208.65,92543.41528166388,C,27.720888833472287,37.494899478619026,SUP_1555,5,58.73,707,1.28,108.0,247.0
Product_0305,170.0,541.78,92102.59999999999,C,11.333333333333334,15.055453054181621,SUP_1618,11,62.74,578,1.28,64.0,189.0
Product_2165,440.5670206281109,207.99,91633.5346204408,C,9.790378236180242,13.438085635516865,SUP_1683,10,25.27,334,1.28,55.0,153.0
Product_1802,187.07465676295794,484.79,90691.92285211438,C,2.562666530999424,2.2813829486779107,SUP_1853,12,77.05,512,1.28,11.0,42.0
Product_2061,150.97324736283417,599.83,90558.28296564883,C,12.581103946902848,6.761670457606207,SUP_1597,10,69.21,85,1.28,28.0,154.0
Product_0587,60.0,1492.77,89566.2,C,30.0,42.42640687119285,SUP_1442,4,40.28,90,1.28,109.0,229.0
Product_2067,169.59757747047627,527.63,89484.7698007474,C,9.976328086498604,9.048397052065283,SUP_1649,12,2.0,538,1.28,41.0,161.0
Product_1710,339.12466655592925,262.83,89132.13611089488,C,5.559420763211955,6.558943903751055,SUP_1698,6,77.04,242,1.28,21.0,55.0
Product_2162,276.45823818158556,320.83,88696.0965557981,C,23.03818651513213,18.16991374483552,SUP_1448,5,81.64,308,1.28,53.0,169.0
Product_1181,120.1594730382631,736.36,88480.62956645542,C,4.62151819377935,5.749910623517891,SUP_1886,6,61.33,286,1.28,19.0,47.0
Product_0346,200.82327033670808,439.11,88183.50623755189,C,3.462470178219105,6.889826176431018,SUP_1606,5,30.73,108,1.28,20.0,38.0
Product_0634,153.5373327926177,562.89,86424.62925563657,C,9.596083299538606,10.01216044362478,SUP_1626,10,39.17,485,1.28,41.0,137.0
Product_1770,198.17970344773084,435.4,86287.44288114201,C,2.2019967049747873,3.722811067762478,SUP_1808,12,40.99,372,1.28,17.0,44.0
Product_0006,982.543973552557,87.63,86100.32840241057,C,122.81799669406962,101.87402569896989,SUP_1051,5,51.85,288,1.28,292.0,907.0
Product_0776,453.7139446380191,188.78,85652.11846876524,C,12.603165128833863,27.735385989958708,SUP_1560,12,91.48,945,1.28,123.0,275.0
Product_0497,138.98250133518547,615.92,85602.10222236744,C,3.1586932121633065,4.560287867773497,SUP_1765,5,89.22,155,1.28,14.0,30.0
Product_1754,119.8905051280344,710.64,85198.98856418637,C,2.4977188568340503,3.0635308498981155,SUP_1832,5,61.33,656,1.28,9.0,22.0
Product_0490,210.0,400.16,84033.6,C,26.25,16.850180160122072,SUP_1644,14,29.85,132,1.28,81.0,449.0
Product_1657,153.55510074003826,542.27,83268.32447830054,C,7.312147654287536,6.539771322424225,SUP_1755,14,38.5,201,1.28,32.0,135.0
Product_2049,563.3883801742123,146.97,82801.19023420398,C,35.21177376088827,50.27144313587321,SUP_1369,2,93.53,175,1.28,92.0,163.0
Product_0290,375.1343730049201,219.05,82173.18440672776,C,9.618830077049234,12.846641597809608,SUP_1598,9,68.8,263,1.28,50.0,137.0
Product_0508,320.5213006760883,254.85,81684.8534773011,C,9.42709707870848,17.35901187768182,SUP_1595,7,63.87,209,1.28,59.0,125.0
Product_1758,136.99512104152572,591.44,81024.39438879998,C,3.2617885962268027,4.492234543077802,SUP_1722,4,43.28,1542,1.28,12.0,26.0
Product_0748,360.1514751505084,224.8,80962.0516138343,C,7.503155732302258,14.50762844938602,SUP_1559,12,45.3,558,1.28,65.0,156.0
Product_1144,76.85032163835984,1032.33,79334.89253692802,C,1.670659166051301,1.8577844469554043,SUP_1910,2,61.67,467,1.28,4.0,8.0
Product_0900,388.6485563275262,203.12,78942.29476124712,C,38.86485563275262,20.559959347596603,SUP_1366,9,67.81,68,1.28,79.0,429.0
Product_0170,147.3694620606923,531.67,78351.92189380828,C,14.73694620606923,7.879459927072218,SUP_1677,14,75.72,130,1.28,38.0,245.0
Product_0732,500.9245558244467,156.41,78349.6097765017,C,9.822050114204837,19.423467311141962,SUP_1427,3,73.58,294,1.28,44.0,74.0
Product_1844,304.1124394726426,256.86,78114.32120294299,C,6.206376315768217,4.66339437692652,SUP_1685,11,63.2,193,1.28,20.0,89.0
Product_1061,166.19814325309935,468.54,77870.47803980717,C,9.776361367829374,10.765711866205624,SUP_1711,11,45.77,35,1.28,46.0,154.0
Product_1699,320.14628004234095,243.09,77824.35921549266,C,4.778302687199119,5.928470161185027,SUP_1653,4,31.15,210,1.28,16.0,36.0
Product_1645,157.98186882880935,492.55,77813.96949163005,C,2.6330311471468226,2.4227746724068613,SUP_1882,4,82.81,420,1.28,7.0,18.0
Product_1776,737.4121190966949,104.64,77162.80414227815,C,11.344801832256845,27.673753454672354,SUP_1501,11,41.51,1062,1.28,118.0,243.0
Product_1121,387.0650173346339,198.38,76785.95813884468,C,19.353250866731695,21.10856440107281,SUP_1482,4,73.34,168,1.28,55.0,133.0
Product_0788,201.35339997803186,381.1,76735.78073162795,C,4.794128570905521,6.121928452566385,SUP_1682,5,76.56,311,1.28,18.0,42.0
Product_1907,368.85264260164763,206.72,76249.21827861259,C,52.693234657378234,3.591413478144406,SUP_1412,7,83.66,124,1.28,13.0,382.0
Product_0307,283.44050889566546,267.85,75919.540307704,C,8.336485555754866,10.067281125085817,SUP_1628,13,49.53,84,1.28,47.0,156.0
Product_1875,338.46766195320885,223.94,75796.44821780159,C,3.254496749550085,10.955027786648284,SUP_1761,13,71.15,182,1.28,51.0,94.0
Product_1692,322.7959518819554,231.37,74685.29938692802,C,3.7102982974937397,7.356790628194792,SUP_1744,13,72.89,222,1.28,34.0,83.0
Product_0758,705.0206350030538,105.02,74041.26708802072,C,33.57241119062161,22.18388595046285,SUP_1377,9,64.43,223,1.28,86.0,389.0
Product_0260,234.08656068382774,316.09,73992.4209665511,C,7.093532141934174,13.08240758398511,SUP_1693,11,58.05,110,1.28,56.0,135.0
Product_0867,89.74765395387094,822.54,73821.035283217,C,2.4256122690235387,1.6337012020321349,SUP_1948,12,17.57,202,1.28,8.0,38.0
Product_0524,753.3153139680488,97.99,73817.3676157291,C,26.904118356001742,51.87979532337689,SUP_1349,3,99.0,332,1.28,116.0,197.0
Product_0312,155.81522818163722,473.4,73762.92902118705,C,3.462560626258605,3.76645890692848,SUP_1794,7,41.33,712,1.28,13.0,38.0
Product_0698,270.1229122640084,271.35,73297.85224283868,C,33.76536403300105,28.711601899446872,SUP_1579,8,30.12,79,1.28,104.0,375.0
Product_1691,230.2850175270715,317.05,73011.86480695802,C,9.211400701082859,20.08991164704255,SUP_1787,3,78.01,683,1.28,45.0,73.0
Product_0731,408.1204798424965,178.1,72686.25745994863,C,5.441606397899953,6.209235297075229,SUP_1652,12,72.14,107,1.28,28.0,94.0
Product_1713,232.8881108471265,308.17,71769.12911975897,C,4.478617516290894,4.115816013203484,SUP_1663,2,63.77,374,1.28,8.0,17.0
Product_0801,166.75961159591492,423.74,70662.71781765299,C,4.90469445870338,5.040967541279414,SUP_1792,10,76.66,608,1.28,21.0,71.0
Product_0237,109.20569708871356,642.59,70174.48889223645,C,13.650712136089195,17.41934930950102,SUP_1689,11,39.39,432,1.28,74.0,225.0
Product_0282,971.7998849082596,70.75,68754.84185725937,C,29.448481360856352,27.706910249787892,SUP_1461,13,50.09,160,1.28,128.0,511.0
Product_0492,161.69887756025747,425.04,68728.49091821184,C,4.370239934061013,7.054474620742986,SUP_1802,3,74.09,566,1.28,16.0,30.0
Product_2068,389.73821277811993,175.97,68582.23330256576,C,19.486910638905997,22.23960309672245,SUP_1563,7,80.83,513,1.28,76.0,213.0
Product_1677,170.1877258987257,402.73,68539.7028511938,C,2.4312532271246527,5.502568107301731,SUP_1806,9,68.9,429,1.28,22.0,44.0
Product_0351,403.00511871805804,168.72,67995.02363011075,C,19.190719938955144,25.9917789046701,SUP_1594,11,34.25,132,1.28,111.0,323.0
Product_2163,385.0670859715752,175.6,67617.7802966086,C,22.65100505715148,30.075521840967077,SUP_1489,14,99.0,394,1.28,145.0,463.0
Product_0532,138.0,489.76,67586.88,C,138.0,,SUP_1496,11,70.02,400,1.28,0.0,1518.0
Product_0693,120.94199724614691,557.19,67387.6714455806,C,4.6516152786979585,5.0493733909285945,SUP_1917,12,66.55,193,1.28,23.0,79.0
Product_1020,312.85963344624616,213.8,66889.38963080743,C,10.428654448208205,28.119751539631732,SUP_1585,3,70.83,240,1.28,63.0,95.0
Product_1700,351.4365337761644,188.93,66396.90432633075,C,20.672737280950848,19.25670571732742,SUP_1553,3,87.07,285,1.28,43.0,106.0
Product_2156,48.90705532758992,1354.4,66239.7157356878,C,6.11338191594874,6.890450192702064,SUP_1660,2,99.0,69,1.28,13.0,26.0
Product_1704,277.10548891771606,237.82,65901.22737441123,C,5.131583128105853,6.025562804021399,SUP_1708,4,65.6,86,1.28,16.0,37.0
Product_2160,258.3701961788513,254.86,65848.22819814205,C,12.303342675183396,18.68423675830086,SUP_1510,12,32.34,24,1.28,83.0,231.0
Product_1757,253.4102517043171,259.79,65833.44929026454,C,1.8911212813755007,1.913253688305141,SUP_1819,14,51.74,434,1.28,10.0,37.0
Product_0060,125.92415782566589,522.41,65784.03928970611,C,2.3759275061446394,5.404911627670957,SUP_1915,3,99.0,686,1.28,12.0,20.0
Product_0778,150.13129568044005,432.84,64982.830022321665,C,9.383205980027503,5.290264870959187,SUP_1824,8,52.81,53,1.28,20.0,96.0
Product_0752,216.5692104558353,298.55,64656.73778158963,C,9.02371710232647,7.236944293733212,SUP_1695,12,77.12,243,1.28,33.0,142.0
Product_1063,83.22706415267912,775.27,64523.446025647536,C,5.944790296619937,3.3312541479755757,SUP_1846,4,72.22,216,1.28,9.0,33.0
Product_1755,286.94116640519564,224.74,64487.157737903675,C,3.0853888860773724,4.394315216148517,SUP_1767,4,44.85,129,1.28,12.0,25.0
Product_0474,212.26207099092989,301.53,64003.38226589508,C,4.004944735677922,5.762467504274025,SUP_1715,2,53.57,139,1.28,11.0,20.0
Product_1920,87.87561751309931,725.13,63721.2465272737,C,1.9971731252977116,2.2414740236742174,SUP_1858,4,54.9,377,1.28,6.0,14.0
Product_1058,236.39028210888574,268.63,63501.52148290998,C,21.49002564626234,15.814543738747881,SUP_1561,13,33.87,339,1.28,73.0,353.0
Product_2074,211.53004221112232,297.28,62883.65094852244,C,11.133160116374858,10.912501548461115,SUP_1674,9,21.32,310,1.28,42.0,143.0
Product_0753,135.0613000198891,462.93,62523.927618207264,C,4.657286207582382,3.9027246178745254,SUP_1825,12,45.23,229,1.28,18.0,74.0
Product_0802,81.58605288310702,766.02,62496.54822951763,C,2.5495641525970942,1.8212014610133564,SUP_1879,7,45.01,119,1.28,7.0,25.0
Product_2073,681.5189325763146,91.28,62209.048165566,C,24.33996187772552,35.91430255507777,SUP_1423,5,49.94,949,1.28,103.0,225.0
Product_1682,225.74135022129485,274.37,61936.65426021667,C,4.702944796276976,5.865811852355217,SUP_1735,11,44.24,77,1.28,25.0,77.0
Product_0826,260.54893283885554,236.34,61578.13478713512,C,15.326407814050325,28.11703253527073,SUP_1647,10,72.4,110,1.28,114.0,268.0
Product_2105,895.2694250110296,67.52,60448.591576744715,C,35.810777000441185,48.6660269960647,SUP_1434,4,45.22,265,1.28,125.0,269.0
Product_0874,125.0,482.31,60288.75,C,12.5,21.245914639969936,SUP_1416,8,62.26,983,1.28,77.0,177.0
Product_2091,915.9516944841109,65.76,60232.98342927514,C,28.623490452628467,57.6583570377885,SUP_1318,8,76.75,258,1.28,209.0,438.0
Product_1897,211.79888093014284,283.12,59964.49916894204,C,17.64990674417857,13.300326910835627,SUP_1572,4,62.08,38,1.28,35.0,106.0
Product_0428,500.0,119.85,59925.0,C,500.0,,SUP_1234,9,43.01,837,1.28,0.0,4500.0
Product_1112,111.43046951139364,536.05,59732.30318158255,C,4.127054426347913,6.414515822697999,SUP_1847,7,68.26,306,1.28,22.0,51.0
Product_1113,34.584034313752234,1726.45,59707.606040977545,C,2.4702881652680166,2.4986406612859926,SUP_1867,5,46.4,234,1.28,8.0,21.0
Product_2140,380.2228213310282,156.78,59611.3339282786,C,14.082326715964006,22.103530747853643,SUP_1213,8,99.0,234,1.28,81.0,194.0
Product_0581,354.22142255887434,167.2,59225.821851843786,C,39.357935839874926,22.450182530388975,SUP_1524,10,49.93,115,1.28,91.0,485.0
Product_0105,703.0183677078643,82.74,58167.73974414869,C,29.29243198782768,37.65883869938191,SUP_1224,11,67.48,436,1.28,160.0,483.0
Product_1748,295.9844104356075,195.61,57897.51052530919,C,8.456697441017358,8.373513400829836,SUP_1621,5,54.48,1259,1.28,24.0,67.0
Product_1618,187.87004971267748,308.01,57865.85401200179,C,4.174889993615055,5.676485666230548,SUP_1758,5,65.71,249,1.28,17.0,38.0
Product_0232,296.0795290471194,194.96,57723.66498302641,C,1.9225943444618143,3.0101724379799566,SUP_1811,7,41.07,95,1.28,11.0,25.0
Product_0244,125.4379436202355,458.2,57475.665766791906,C,17.919706231462214,5.681580808651073,SUP_1759,14,97.2,260,1.28,28.0,279.0
Product_0296,164.35089136526904,349.65,57465.289165866314,C,16.435089136526905,15.438833387764236,SUP_1620,7,87.26,484,1.28,53.0,169.0
Product_0718,289.66215058601944,197.67,57257.51730633846,C,8.519475017235866,16.778680504657423,SUP_1576,6,74.02,78,1.28,53.0,105.0
Product_1760,142.5582607198353,400.09,57036.1345313989,C,1.6199802354526738,1.780377464794394,SUP_1903,8,37.94,192,1.28,7.0,20.0
Product_0102,171.00962967594086,327.21,55956.0609262646,C,3.5627006182487677,5.607389687555584,SUP_1697,7,61.01,94,1.28,19.0,44.0
Product_0258,37.62294990038281,1482.48,55775.270768319504,C,1.2540983300127602,0.7644893564178691,SUP_2022,4,74.7,125,1.28,2.0,8.0
Product_0697,232.36377532618513,239.41,55630.21145084198,C,29.045471915773142,8.8503304448725,SUP_1584,12,68.15,540,1.28,40.0,389.0
Product_1722,227.56625862702504,244.38,55612.64228327238,C,6.895947231121971,10.776644781246823,SUP_1728,3,91.85,427,1.28,24.0,45.0
Product_0809,124.49001393992081,445.57,55469.01551121051,C,5.187083914163368,5.826317739626869,SUP_1829,6,54.42,343,1.28,19.0,51.0
Product_0309,165.26586919039946,334.49,55279.780585496716,C,5.508862306346648,11.068917404364958,SUP_1719,10,46.92,301,1.28,45.0,101.0
Product_0472,163.07158210701397,335.64,54733.345818398164,C,6.039688226185702,11.676202402877383,SUP_1639,2,54.76,236,1.28,22.0,35.0
Product_2130,364.0508033798761,149.64,54476.56221776465,C,22.753175211242255,28.25386695337338,SUP_1566,7,86.98,185,1.28,96.0,256.0
Product_0625,261.48997637389533,207.24,54191.182703726074,C,3.6829574137168355,6.772753045236945,SUP_1723,12,28.05,380,1.28,31.0,76.0
Product_0712,202.1270394263833,268.02,54174.08910705925,C,4.394066074486593,4.954372067860419,SUP_1750,12,54.73,226,1.28,22.0,75.0
Product_1911,50.457054750368805,1044.82,52718.53994428033,C,5.606339416707645,8.960321130934132,SUP_1471,14,99.0,96,1.28,43.0,122.0
Product_1072,157.26108513567235,332.34,52264.14903398934,C,157.26108513567235,,SUP_1533,9,68.75,583,1.28,0.0,1416.0
Product_0329,343.51654674311044,150.06,51548.093004271155,C,7.308862696661924,14.178533833955674,SUP_1635,7,55.76,569,1.28,49.0,101.0
Product_2102,118.51539175632135,432.28,51231.83354842259,C,9.876282646360112,9.710230347409667,SUP_1441,2,58.24,575,1.28,18.0,38.0
Product_0483,172.87566235010885,295.08,51012.15044627012,C,7.5163331456569065,7.511269613110797,SUP_1740,5,73.25,72,1.28,22.0,60.0
Product_0330,157.0,323.05,50718.85,C,13.083333333333334,26.5482693609321,SUP_1692,2,99.0,290,1.28,49.0,76.0
Product_1689,177.15308392197966,286.02,50669.32506336462,C,2.2424441002782234,3.085095655891285,SUP_1812,6,57.68,188,1.28,10.0,24.0
Product_0405,174.3864490178366,288.11,50242.47982652891,C,14.532204084819718,12.002842271685642,SUP_1583,3,28.84,334,1.28,27.0,71.0
Product_0661,128.0,391.72,50140.16,C,8.0,10.039920318408907,SUP_1762,8,61.12,308,1.28,37.0,101.0
Product_2155,485.19404022311045,103.18,50062.32107022054,C,25.536528432795286,45.485796274429966,SUP_1480,3,78.83,194,1.28,101.0,178.0
Product_1668,144.10377523927772,346.21,49890.16802559034,C,2.4845478489530644,3.362894561283113,SUP_1783,5,87.85,179,1.28,10.0,23.0
Product_1118,62.37550370340887,792.04,49403.893953247956,C,2.1508794380485816,2.740124064567031,SUP_1743,7,50.04,423,1.28,10.0,26.0
Product_0568,86.71348752651849,565.53,49039.078600872,C,6.193820537608464,5.16297125356091,SUP_1807,7,83.32,500,1.28,18.0,62.0
Product_0954,53.30098906827327,919.69,49020.386636200245,C,2.317434307316229,2.637593974910418,SUP_1939,5,96.58,135,1.28,8.0,20.0
Product_1145,89.01651357870384,550.18,48975.10544073127,C,5.236265504629637,11.602285626469044,SUP_1848,11,15.4,126,1.28,50.0,108.0
Product_0522,186.7372971008393,260.48,48641.331148826626,C,62.24576570027977,19.138516805948875,SUP_1612,6,60.27,334,1.28,61.0,435.0
Product_0306,240.24566233515446,201.31,48363.85428468994,C,6.673490620420957,12.81699188358168,SUP_1680,12,84.95,408,1.28,57.0,138.0
Product_0571,473.6038624378992,102.04,48326.538123163235,C,20.59147227990866,19.073958274654963,SUP_1522,3,72.11,365,1.28,43.0,105.0
Product_1801,194.41940375170938,246.29,47883.5549500085,C,6.704117370748599,9.071384812416229,SUP_1739,14,75.37,202,1.28,44.0,138.0
Product_0623,215.45119876837214,221.12,47640.569071662445,C,4.224533309183768,5.258257395441788,SUP_1727,11,85.98,420,1.28,23.0,70.0
Product_0806,125.0305496848886,378.78,47359.0716096421,C,2.9076872019741535,2.264893434762605,SUP_1914,3,58.65,259,1.28,6.0,15.0
Product_1667,421.6740593671442,111.92,47193.76072437078,C,2.291706844386653,2.7955231123595703,SUP_1675,9,72.79,327,1.28,11.0,32.0
Product_0541,38.0,1228.61,46687.17999999999,C,12.666666666666666,13.316656236958787,SUP_1974,3,54.87,154,1.28,30.0,68.0
Product_0669,132.97459013443117,347.08,46152.82074385837,C,6.648729506721558,7.61105313251922,SUP_1704,12,58.18,457,1.28,34.0,114.0
Product_1763,167.38003845507512,275.61,46131.612398603254,C,1.7997853597319906,1.8880476295992787,SUP_1818,5,51.22,174,1.28,6.0,15.0
Product_1792,223.21000517346968,206.46,46083.93766811455,C,2.536477331516701,3.297062296563581,SUP_1725,2,42.2,233,1.28,6.0,12.0
Product_0279,451.6727174576477,101.55,45867.36445782412,C,25.092928747647093,38.93269514230332,SUP_1450,8,62.63,305,1.28,141.0,342.0
Product_2062,285.9210401998767,160.28,45827.424323236235,C,28.59210401998767,55.377889087561265,SUP_1623,4,86.8,313,1.28,142.0,257.0
Product_1930,49.6916964994611,918.66,45649.77390619493,C,1.2741460640887463,1.1797408327934051,SUP_1962,13,82.53,237,1.28,6.0,23.0
Product_1208,213.24190711767764,213.86,45603.914256186545,C,4.181213865052503,3.838019788109618,SUP_1835,14,40.96,356,1.28,19.0,78.0
Product_2079,666.2230461462472,68.36,45543.007434557454,C,26.648921845849888,39.126844004303535,SUP_1438,11,93.19,235,1.28,167.0,461.0
Product_1751,220.84636203543715,205.67,45421.47127982836,C,6.901448813607411,10.140170226021855,SUP_1633,6,35.54,423,1.28,32.0,74.0
Product_0811,45.034180622915756,1006.15,45311.140833746686,C,3.4641677402242887,1.9442069770806178,SUP_1921,6,53.58,539,1.28,7.0,28.0
Product_1924,41.699813263188034,1086.58,45310.183095514854,C,1.6679925305275214,1.5717679706895855,SUP_2008,12,66.71,178,1.28,7.0,28.0
Product_1753,39.21977168395142,1153.58,45243.144219172675,C,1.4007061315696936,0.9733202305139925,SUP_1997,12,95.17,153,1.28,5.0,22.0
Product_1783,175.2589169799961,255.14,44715.5600782762,C,10.30934805764683,13.985190529649286,SUP_1666,11,76.61,278,1.28,60.0,174.0
Product_1054,166.26929468366978,267.31,44445.445161891774,C,4.890273373049111,4.4027348016834456,SUP_1733,3,65.4,58,1.28,10.0,25.0
Product_1928,75.80223610273589,584.36,44295.79468899475,C,2.4452334226689,1.9388257032087186,SUP_1907,9,80.44,580,1.28,8.0,31.0
Product_1916,224.66612636949014,196.92,44241.253604679994,C,17.28200972073001,11.89150973545977,SUP_1557,10,76.58,177,1.28,49.0,222.0
Product_0540,52.94421574453641,829.42,43912.99142283339,C,3.781729696038315,2.547286882730056,SUP_1925,2,80.01,145,1.28,5.0,13.0
Product_0609,165.98823766008886,261.5,43405.924148113234,C,1.3069939973235343,1.6175490972654092,SUP_1855,6,42.07,369,1.28,6.0,14.0
Product_0704,375.8768276601466,115.0,43225.83518091686,C,6.370793689155027,6.4384220242567425,SUP_1627,3,56.13,366,1.28,15.0,35.0
Product_1673,219.65242090634754,196.36,43130.949369170405,C,3.4320690766616804,7.099507978983744,SUP_1851,6,62.1,196,1.28,23.0,44.0
Product_0152,285.03619968751116,150.97,43031.91506682356,C,15.835344427083953,26.86114809622398,SUP_1580,11,88.79,72,1.28,115.0,290.0
Product_1098,142.2433362545315,302.16,42980.246482669245,C,6.465606193387796,6.767843392755946,SUP_1840,13,22.0,237,1.28,32.0,117.0
Product_0667,519.1155318170786,82.36,42754.35520045459,C,15.2681038769729,62.96892380348295,SUP_1473,6,83.24,514,1.28,198.0,290.0
Product_0742,839.0079978512774,50.59,42445.414611296124,C,44.15831567638302,31.817573648883677,SUP_1384,5,68.97,1362,1.28,92.0,313.0
Product_0323,651.801374314463,65.02,42380.12535792639,C,8.250650307778013,20.841938593717206,SUP_1587,4,71.32,361,1.28,54.0,88.0
Product_2145,219.0,193.21,42312.990000000005,C,73.0,103.14552825983296,SUP_1420,14,34.13,624,1.28,494.0,1516.0
Product_1062,523.9480040767266,80.68,42272.124968910306,C,18.067172554369883,18.45333136002043,SUP_1507,8,95.25,736,1.28,67.0,212.0
Product_0721,119.22345264827652,354.36,42248.02268044327,C,3.3117625735632368,3.2049674977596685,SUP_1856,12,78.67,66,1.28,15.0,55.0
Product_1712,186.8961315337719,225.81,42203.01546164103,C,4.062959381168954,3.584301864045163,SUP_1773,12,33.33,609,1.28,16.0,65.0
Product_0135,93.04027376449312,451.54,42011.40521561923,C,5.81501711028082,5.580583760129624,SUP_1816,14,38.14,91,1.28,27.0,109.0
Product_1853,217.46156590855963,191.28,41596.04832698929,C,2.899487545447462,7.412196101853268,SUP_1754,14,52.88,133,1.28,36.0,77.0
Product_0912,252.1189338243015,164.71,41526.5095902007,C,31.51486672803769,19.021234375674965,SUP_1538,10,88.03,266,1.28,77.0,393.0
Product_2059,177.77405877796286,233.48,41506.687243478766,C,19.75267319755143,19.381972875219827,SUP_1531,14,45.12,469,1.28,93.0,370.0
Product_0484,100.0,413.98,41398.0,C,100.0,,SUP_1528,12,61.62,555,1.28,0.0,1200.0
Product_1778,284.1685286729414,145.11,41235.695195730535,C,9.166726731385207,20.01432069100959,SUP_1509,13,69.27,471,1.28,93.0,213.0
Product_1918,66.3999332679981,620.49,41200.494593460135,C,2.5538435872306957,2.5142167882526674,SUP_1909,12,70.39,134,1.28,12.0,43.0
Product_1771,114.49645085674109,358.01,40990.87437122188,C,1.6126260684048042,1.6351080436989094,SUP_1894,4,51.98,115,1.28,5.0,12.0
Product_0324,248.24708677013226,164.57,40854.02306976066,C,8.56024437138387,11.787701712808696,SUP_1726,4,60.36,218,1.28,31.0,66.0
Product_1663,121.61368454352096,330.01,40133.73203620735,C,5.06723685598004,6.806708705481253,SUP_1801,10,73.22,1090,1.28,28.0,79.0
Product_1759,247.05130327383802,162.05,40034.66369552545,C,2.600540034461453,5.0014551074856,SUP_1828,5,89.08,256,1.28,15.0,29.0
Product_1660,115.96884655973561,345.19,40031.286143955134,C,2.319376931194712,2.4615974510576426,SUP_1897,13,55.31,116,1.28,12.0,43.0
Product_0136,110.86253119110533,357.27,39607.8565186462,C,3.695417706370178,2.9852583245286497,SUP_1873,8,53.08,827,1.28,11.0,41.0
Product_1749,182.65765269120013,213.97,39083.25794633609,C,1.9640607816258078,1.6301065940441974,SUP_1876,14,74.62,410,1.28,8.0,36.0
Product_0482,64.12640841405778,607.2,38937.55518901588,C,2.4664003236176066,3.951507146791,SUP_1958,7,83.87,88,1.28,14.0,32.0
Product_1805,82.17641827163212,472.74,38848.079973731365,C,2.162537322937687,1.8868673342973115,SUP_1868,13,53.64,293,1.28,9.0,38.0
Product_1116,78.45046578312721,487.82,38269.70621832512,C,6.537538815260601,7.501113132876396,SUP_1803,11,56.71,499,1.28,32.0,104.0
Product_2164,132.9066684814332,286.06,38019.28158579878,C,5.316266739257328,5.9336495796520605,SUP_1717,10,60.12,120,1.28,25.0,79.0
Product_0917,418.95552925439927,90.07,37735.32451994374,C,26.184720578399954,19.574302526847532,SUP_1421,5,73.51,49,1.28,57.0,188.0
Product_1646,143.8327535806248,261.24,37574.86854540242,C,2.713825539257072,3.174116905439802,SUP_1788,12,62.64,440,1.28,15.0,48.0
Product_1852,52.75370805510302,711.07,37511.57918674211,C,2.1980711689626258,2.719647413294757,SUP_1947,12,75.05,133,1.28,13.0,40.0
