SKU,Annual_Demand,Unit_Cost,Annual_Consumption_Value,ABC_Category,Avg_Daily_Demand,Demand_Std_Dev,Supplier_ID,Lead_Time_Days,Supplier_Reliability,MOQ,Z_Value,Safety_Stock
Product_0951,1169.0278022699035,107.74,125951.05541655941,C,13.91699764607028,13.371099049522929,SUP_1497,14,21.13,385,1.28,65.0
Product_0535,102.94379212363772,1221.39,125734.51826188988,C,20.588758424727544,24.00958830506216,SUP_1615,3,85.98,375,1.28,54.0
Product_1959,312.58556482489445,402.15,125706.2848943313,C,16.451871832889182,13.147444698471935,SUP_1616,7,75.95,766,1.28,45.0
Product_2057,431.7820071106332,289.05,124806.58915532852,C,10.280523978824599,12.814584518319625,SUP_1512,12,62.21,433,1.28,57.0
Product_1084,494.0,251.18,124082.92,C,247.0,145.6639969244288,SUP_1295,11,65.66,709,1.28,619.0
Product_0728,972.493729267811,127.1,123603.95298993877,C,26.283614304535433,13.927211793921398,SUP_1463,6,94.8,82,1.28,44.0
Product_0395,245.23916487225856,503.54,123487.72907977708,C,5.7032363923781055,6.802878892076929,SUP_1681,7,68.57,406,1.28,24.0
Product_0817,567.9796446761814,217.28,123410.61719524069,C,4.9822775848787835,6.257758696267004,SUP_1690,14,45.74,380,1.28,30.0
Product_0878,335.28057265833,366.84,122994.32527398177,C,27.940047721527502,28.70807976471493,SUP_1462,3,63.61,269,1.28,64.0
Product_1079,500.4125738676581,244.88,122541.03108871212,C,100.08251477353163,106.11478874375008,SUP_1209,6,60.64,425,1.28,333.0
Product_0267,186.8860537177762,655.65,122531.84112005997,C,3.737721074355524,9.709024147544154,SUP_1881,6,57.61,571,1.28,31.0
Product_1752,408.8720138284158,298.87,122199.57877289863,C,4.259083477379331,4.665126903168495,SUP_1646,6,74.22,743,1.28,15.0
Product_1750,200.84139886046626,608.31,122173.83134081021,C,3.7192851640827085,4.079833661702862,SUP_1764,9,81.62,484,1.28,16.0
Product_0775,312.20568776662276,389.31,121544.7963044239,C,4.397263207980602,4.102434430243301,SUP_1813,11,53.42,206,1.28,18.0
Product_2064,237.3073382021887,504.88,119811.72891152103,C,16.950524157299192,11.180168848186618,SUP_1605,6,55.07,127,1.28,36.0
Product_1892,509.38451871744763,235.05,119730.83112453607,C,10.395602422805053,24.938833893537595,SUP_1530,11,60.61,483,1.28,106.0
Product_0538,467.0410492504534,255.9,119515.80450319103,C,8.981558639431796,12.484622586745186,SUP_1591,3,49.17,37,1.28,28.0
Product_1871,189.8712971233411,628.51,119336.0089549911,C,4.415611561007933,5.841130601607935,SUP_1624,3,40.1,481,1.28,13.0
Product_0702,457.2377593484679,258.67,118273.6912106682,C,32.65983995346199,26.64721241996156,SUP_1451,10,66.51,396,1.28,108.0
Product_0151,240.79810237662744,490.76,118174.07672235368,C,9.631924095065097,21.786672928737786,SUP_1488,6,43.8,620,1.28,69.0
Product_0157,531.018066986065,222.37,118082.48755569129,C,17.700602232868835,47.10983253651348,SUP_1391,4,67.37,125,1.28,121.0
Product_0180,430.44602870979685,271.99,117077.01534877766,C,16.55561648883834,42.20348228445799,SUP_1352,6,46.01,457,1.28,133.0
Product_0668,327.518766794607,356.03,116606.50654188392,C,9.357679051274486,23.096198642747357,SUP_1625,8,95.03,53,1.28,84.0
Product_0733,1313.7693774771833,88.01,115624.84291176691,C,12.512089309306507,18.007185403114224,SUP_1444,6,46.23,121,1.28,57.0
Product_0233,885.0345981567102,130.23,115258.05571794836,C,177.00691963134204,186.97103030491058,SUP_1170,3,60.92,106,1.28,415.0
Product_2171,267.75298869960915,428.34,114689.31517959057,C,2.5745479682654726,3.958235337528563,SUP_1718,10,72.46,588,1.28,17.0
Product_0754,432.49836723901086,265.11,114659.64213873417,C,7.723185129268051,11.22385573154701,SUP_1636,12,39.46,129,1.28,50.0
Product_0988,872.9637328557643,129.68,113205.93687673552,C,96.99597031730714,100.40526753617311,SUP_1262,14,71.4,230,1.28,481.0
Product_0365,215.50982534170404,522.81,112670.69178689628,C,2.798828900541611,2.8605479527702897,SUP_1842,13,38.04,523,1.28,14.0
Product_0173,459.32807251294446,244.65,112374.61294029186,C,15.838899052170499,26.07270833430653,SUP_1520,13,34.31,854,1.28,121.0
Product_1627,1341.4392573942685,82.57,110762.63948304474,C,134.14392573942683,115.08855537250713,SUP_1019,14,73.5,178,1.28,552.0
Product_0966,596.6117414574138,183.54,109502.11902709372,C,19.24554004701335,14.463413421299098,SUP_1545,4,80.09,182,1.28,38.0
Product_1024,344.6367078910453,316.95,109232.60456606682,C,9.3145056186769,22.307152153748568,SUP_1581,5,79.52,213,1.28,64.0
Product_1851,87.32692568162437,1248.62,109038.14594458982,C,2.6462704752007387,3.5648689090572305,SUP_1900,11,27.82,574,1.28,16.0
Product_1723,547.7831375393241,199.0,109008.8443703255,C,45.648594794943676,85.59639992048132,SUP_1417,8,59.12,440,1.28,310.0
Product_1327,800.0,136.22,108976.0,C,100.0,0.0,SUP_1261,10,64.65,290,1.28,0.0
Product_1913,466.5381532027417,230.27,107429.74053799533,C,38.878179433561805,55.70121150136647,SUP_1358,7,70.67,371,1.28,189.0
Product_0972,378.61926457687036,280.26,106111.83509031369,C,37.861926457687034,33.163771886444096,SUP_1328,13,44.47,1169,1.28,154.0
Product_0847,504.3191846152818,210.3,106058.32452459377,C,12.931261143981585,18.091075274193052,SUP_1466,2,36.53,335,1.28,33.0
Product_1688,571.6372101245761,185.13,105827.19671036277,C,4.298024136275008,8.32560192753806,SUP_1669,11,63.27,78,1.28,36.0
Product_0842,1878.257655131856,56.34,105821.03629012877,C,42.68767398026945,63.88725942569662,SUP_1324,10,55.86,97,1.28,259.0
Product_1747,200.0,528.83,105766.00000000001,C,200.0,,SUP_1353,3,97.83,384,1.28,0.0
Product_1917,129.80996887296584,814.07,105674.4013604153,C,8.113123054560365,4.963272210894927,SUP_1796,13,76.58,278,1.28,23.0
Product_2153,515.4661730015315,202.41,104335.50807724,C,64.43327162519144,58.852514653077506,SUP_1278,10,68.04,530,1.28,239.0
Product_0956,237.58957761104898,433.35,102959.44345774809,C,3.1678610348139866,2.9932224334102333,SUP_1805,6,71.1,252,1.28,10.0
Product_0048,578.2906507683032,176.85,102270.70158837442,C,22.2419481064732,23.366278459883958,SUP_1400,13,40.1,486,1.28,108.0
Product_0783,410.5143066482538,248.86,102160.59035248445,C,20.52571533241269,31.23295395820245,SUP_1593,12,53.2,102,1.28,139.0
Product_1912,270.0,376.9,101763.0,C,270.0,,SUP_1348,4,41.52,87,1.28,0.0
Product_0913,636.9350118967467,158.96,101247.18949110685,C,42.46233412644978,32.33478641678276,SUP_1440,9,50.07,443,1.28,125.0
Product_1168,92.07533253871235,1090.38,100397.10109356117,C,1.6442023667627204,2.419190766155707,SUP_1934,6,57.52,258,1.28,8.0
Product_0814,282.8496371917176,353.99,100125.94306949612,C,7.252554799787631,13.82955871398203,SUP_1724,4,26.71,167,1.28,36.0
Product_0960,148.99987710312774,671.92,100115.9974231336,C,2.4426209361168483,1.806767289677514,SUP_1864,6,54.14,227,1.28,6.0
Product_0820,358.7704495216767,275.02,98669.04902745152,C,4.171749413042752,3.169175369262288,SUP_1756,4,15.64,214,1.28,9.0
Product_1929,61.863952141459315,1581.95,97865.67909018157,C,2.1332397290158385,1.438959593666182,SUP_1924,9,21.7,922,1.28,6.0
Product_2063,128.62455934041424,759.19,97650.4792056491,C,9.894196872339556,7.754070113864915,SUP_1609,13,42.88,107,1.28,36.0
Product_0125,199.58191679079812,485.37,96871.07495274968,C,2.9350281880999725,3.220086274221033,SUP_1830,10,89.49,369,1.28,14.0
Product_0875,1250.0,77.13,96412.5,C,113.63636363636364,151.807294111497,SUP_1003,6,70.8,355,1.28,476.0
Product_0691,323.07986389993727,296.13,95673.64009668842,C,64.61597277998746,80.16069725575342,SUP_1437,2,75.96,254,1.28,146.0
Product_1122,490.7002220134932,194.14,95264.54110169956,C,17.525007929053327,18.75689581998154,SUP_1406,7,89.12,242,1.28,64.0
Product_0722,186.09605505182213,510.84,95065.30876267281,C,5.317030144337775,5.42811685652109,SUP_1707,13,66.74,217,1.28,26.0
Product_1318,1050.0,90.22,94731.0,C,95.45454545454545,47.193990372426946,SUP_1317,9,73.74,747,1.28,182.0
Product_0772,456.75840129654745,206.07,94124.20375517954,C,30.450560086436496,13.951566499980654,SUP_1508,9,70.15,413,1.28,54.0
Product_2085,534.6376569153514,175.81,93994.64646228793,C,26.73188284576757,28.549180002409226,SUP_1578,9,40.02,288,1.28,110.0
Product_0794,605.8573569914497,154.74,93750.36742085693,C,9.771892854700802,10.946106079362464,SUP_1500,14,76.04,133,1.28,53.0
Product_0343,180.62954088474282,514.58,92948.34914847097,C,45.157385221185706,25.813829025728324,SUP_1547,11,54.69,136,1.28,110.0
Product_0717,443.53422133555654,208.65,92543.41528166387,C,27.720888833472284,37.494899478619026,SUP_1555,5,58.73,707,1.28,108.0
Product_0305,170.0,541.78,92102.59999999999,C,11.333333333333334,15.055453054181621,SUP_1618,11,62.74,578,1.28,64.0
Product_2165,440.5670206281109,207.99,91633.5346204408,C,9.790378236180242,13.438085635516863,SUP_1683,10,25.27,334,1.28,55.0
Product_1802,187.07465676295794,484.79,90691.92285211438,C,2.562666530999424,2.2813829486779107,SUP_1853,12,77.05,512,1.28,11.0
Product_2061,150.97324736283417,599.83,90558.28296564883,C,12.581103946902848,6.761670457606205,SUP_1597,10,69.21,85,1.28,28.0
Product_0587,60.0,1492.77,89566.2,C,30.0,42.42640687119285,SUP_1442,4,40.28,90,1.28,109.0
Product_2067,169.59757747047627,527.63,89484.7698007474,C,9.976328086498604,9.048397052065281,SUP_1649,12,2.0,538,1.28,41.0
Product_1710,339.1246665559293,262.83,89132.13611089489,C,5.559420763211956,6.558943903751055,SUP_1698,6,77.04,242,1.28,21.0
Product_2162,276.4582381815855,320.83,88696.09655579807,C,23.038186515132125,18.16991374483552,SUP_1448,5,81.64,308,1.28,53.0
Product_1181,120.1594730382631,736.36,88480.62956645542,C,4.62151819377935,5.749910623517891,SUP_1886,6,61.33,286,1.28,19.0
Product_0346,200.82327033670808,439.11,88183.50623755189,C,3.462470178219105,6.889826176431018,SUP_1606,5,30.73,108,1.28,20.0
Product_0634,153.53733279261766,562.89,86424.62925563655,C,9.596083299538604,10.01216044362478,SUP_1626,10,39.17,485,1.28,41.0
Product_1770,198.17970344773084,435.4,86287.44288114201,C,2.2019967049747873,3.722811067762478,SUP_1808,12,40.99,372,1.28,17.0
Product_0006,982.5439735525571,87.63,86100.32840241057,C,122.81799669406963,101.8740256989699,SUP_1051,5,51.85,288,1.28,292.0
Product_0776,453.7139446380191,188.78,85652.11846876524,C,12.603165128833863,27.735385989958708,SUP_1560,12,91.48,945,1.28,123.0
Product_0497,138.98250133518547,615.92,85602.10222236744,C,3.1586932121633065,4.560287867773497,SUP_1765,5,89.22,155,1.28,14.0
Product_1754,119.8905051280344,710.64,85198.98856418637,C,2.4977188568340503,3.0635308498981155,SUP_1832,5,61.33,656,1.28,9.0
Product_0490,210.0,400.16,84033.6,C,26.25,16.850180160122072,SUP_1644,14,29.85,132,1.28,81.0
Product_1657,153.55510074003826,542.27,83268.32447830054,C,7.312147654287536,6.539771322424225,SUP_1755,14,38.5,201,1.28,32.0
Product_2049,563.3883801742123,146.97,82801.19023420398,C,35.21177376088827,50.27144313587321,SUP_1369,2,93.53,175,1.28,92.0
Product_0290,375.1343730049201,219.05,82173.18440672776,C,9.618830077049234,12.846641597809608,SUP_1598,9,68.8,263,1.28,50.0
Product_0508,320.5213006760883,254.85,81684.8534773011,C,9.42709707870848,17.35901187768182,SUP_1595,7,63.87,209,1.28,59.0
Product_1758,136.99512104152572,591.44,81024.39438879998,C,3.2617885962268027,4.492234543077802,SUP_1722,4,43.28,1542,1.28,12.0
Product_0748,360.1514751505084,224.8,80962.0516138343,C,7.503155732302258,14.50762844938602,SUP_1559,12,45.3,558,1.28,65.0
Product_1144,76.85032163835984,1032.33,79334.89253692802,C,1.670659166051301,1.8577844469554043,SUP_1910,2,61.67,467,1.28,4.0
Product_0900,388.6485563275262,203.12,78942.29476124712,C,38.86485563275262,20.559959347596603,SUP_1366,9,67.81,68,1.28,79.0
Product_0170,147.3694620606923,531.67,78351.92189380828,C,14.73694620606923,7.879459927072218,SUP_1677,14,75.72,130,1.28,38.0
Product_0732,500.9245558244467,156.41,78349.6097765017,C,9.822050114204837,19.423467311141962,SUP_1427,3,73.58,294,1.28,44.0
Product_1844,304.1124394726426,256.86,78114.32120294299,C,6.206376315768217,4.66339437692652,SUP_1685,11,63.2,193,1.28,20.0
Product_1061,166.19814325309935,468.54,77870.47803980717,C,9.776361367829374,10.765711866205624,SUP_1711,11,45.77,35,1.28,46.0
Product_1699,320.14628004234095,243.09,77824.35921549266,C,4.778302687199119,5.928470161185027,SUP_1653,4,31.15,210,1.28,16.0
Product_1645,157.98186882880935,492.55,77813.96949163005,C,2.6330311471468226,2.4227746724068613,SUP_1882,4,82.81,420,1.28,7.0
Product_1776,737.4121190966949,104.64,77162.80414227815,C,11.344801832256845,27.673753454672354,SUP_1501,11,41.51,1062,1.28,118.0
Product_1121,387.0650173346339,198.38,76785.95813884468,C,19.353250866731695,21.10856440107281,SUP_1482,4,73.34,168,1.28,55.0
Product_0788,201.3533999780319,381.1,76735.78073162795,C,4.794128570905521,6.121928452566385,SUP_1682,5,76.56,311,1.28,18.0
Product_1907,368.8526426016477,206.72,76249.2182786126,C,52.69323465737824,3.5914134781444114,SUP_1412,7,83.66,124,1.28,13.0
Product_0307,283.44050889566546,267.85,75919.540307704,C,8.336485555754866,10.067281125085817,SUP_1628,13,49.53,84,1.28,47.0
Product_1875,338.46766195320885,223.94,75796.44821780159,C,3.254496749550085,10.955027786648284,SUP_1761,13,71.15,182,1.28,51.0
Product_1692,322.7959518819554,231.37,74685.29938692802,C,3.7102982974937397,7.356790628194792,SUP_1744,13,72.89,222,1.28,34.0
Product_0758,705.0206350030538,105.02,74041.26708802072,C,33.57241119062161,22.18388595046285,SUP_1377,9,64.43,223,1.28,86.0
Product_0260,234.08656068382774,316.09,73992.4209665511,C,7.093532141934174,13.08240758398511,SUP_1693,11,58.05,110,1.28,56.0
Product_0867,89.74765395387094,822.54,73821.035283217,C,2.4256122690235387,1.633701202032135,SUP_1948,12,17.57,202,1.28,8.0
Product_0524,753.3153139680488,97.99,73817.3676157291,C,26.904118356001742,51.87979532337689,SUP_1349,3,99.0,332,1.28,116.0
Product_0312,155.81522818163722,473.4,73762.92902118705,C,3.462560626258605,3.76645890692848,SUP_1794,7,41.33,712,1.28,13.0
Product_0698,270.12291226400833,271.35,73297.85224283866,C,33.76536403300104,28.711601899446876,SUP_1579,8,30.12,79,1.28,104.0
Product_1691,230.2850175270715,317.05,73011.86480695802,C,9.211400701082859,20.08991164704255,SUP_1787,3,78.01,683,1.28,45.0
Product_0731,408.1204798424965,178.1,72686.25745994863,C,5.441606397899953,6.209235297075229,SUP_1652,12,72.14,107,1.28,28.0
Product_1713,232.88811084712654,308.17,71769.12911975899,C,4.478617516290895,4.115816013203484,SUP_1663,2,63.77,374,1.28,8.0
Product_0801,166.75961159591492,423.74,70662.71781765299,C,4.90469445870338,5.040967541279414,SUP_1792,10,76.66,608,1.28,21.0
Product_0237,109.20569708871356,642.59,70174.48889223645,C,13.650712136089195,17.41934930950102,SUP_1689,11,39.39,432,1.28,74.0
Product_0282,971.7998849082596,70.75,68754.84185725937,C,29.448481360856352,27.706910249787892,SUP_1461,13,50.09,160,1.28,128.0
Product_0492,161.6988775602575,425.04,68728.49091821186,C,4.370239934061013,7.054474620742986,SUP_1802,3,74.09,566,1.28,16.0
Product_2068,389.73821277811993,175.97,68582.23330256576,C,19.486910638905997,22.23960309672245,SUP_1563,7,80.83,513,1.28,76.0
Product_1677,170.1877258987257,402.73,68539.7028511938,C,2.4312532271246527,5.502568107301731,SUP_1806,9,68.9,429,1.28,22.0
Product_0351,403.00511871805804,168.72,67995.02363011075,C,19.190719938955144,25.9917789046701,SUP_1594,11,34.25,132,1.28,111.0
Product_2163,385.0670859715752,175.6,67617.7802966086,C,22.65100505715148,30.075521840967077,SUP_1489,14,99.0,394,1.28,145.0
Product_0532,138.0,489.76,67586.88,C,138.0,,SUP_1496,11,70.02,400,1.28,0.0
Product_0693,120.94199724614691,557.19,67387.6714455806,C,4.6516152786979585,5.0493733909285945,SUP_1917,12,66.55,193,1.28,23.0
Product_1020,312.85963344624616,213.8,66889.38963080743,C,10.428654448208205,28.119751539631732,SUP_1585,3,70.83,240,1.28,63.0
Product_1700,351.4365337761644,188.93,66396.90432633075,C,20.672737280950848,19.25670571732742,SUP_1553,3,87.07,285,1.28,43.0
Product_2156,48.90705532758992,1354.4,66239.7157356878,C,6.11338191594874,6.890450192702064,SUP_1660,2,99.0,69,1.28,13.0
Product_1704,277.10548891771606,237.82,65901.22737441123,C,5.131583128105853,6.025562804021399,SUP_1708,4,65.6,86,1.28,16.0
Product_2160,258.3701961788513,254.86,65848.22819814205,C,12.303342675183396,18.68423675830086,SUP_1510,12,32.34,24,1.28,83.0
Product_1757,253.4102517043171,259.79,65833.44929026454,C,1.8911212813755007,1.913253688305141,SUP_1819,14,51.74,434,1.28,10.0
Product_0060,125.92415782566589,522.41,65784.03928970611,C,2.3759275061446394,5.404911627670957,SUP_1915,3,99.0,686,1.28,12.0
Product_0778,150.13129568044005,432.84,64982.830022321665,C,9.383205980027503,5.290264870959187,SUP_1824,8,52.81,53,1.28,20.0
Product_0752,216.5692104558353,298.55,64656.73778158963,C,9.02371710232647,7.236944293733212,SUP_1695,12,77.12,243,1.28,33.0
Product_1063,83.22706415267912,775.27,64523.446025647536,C,5.944790296619937,3.3312541479755757,SUP_1846,4,72.22,216,1.28,9.0
Product_1755,286.94116640519564,224.74,64487.157737903675,C,3.0853888860773724,4.394315216148516,SUP_1767,4,44.85,129,1.28,12.0
Product_0474,212.26207099092989,301.53,64003.38226589508,C,4.004944735677922,5.762467504274025,SUP_1715,2,53.57,139,1.28,11.0
Product_1920,87.87561751309931,725.13,63721.2465272737,C,1.9971731252977116,2.2414740236742174,SUP_1858,4,54.9,377,1.28,6.0
Product_1058,236.39028210888574,268.63,63501.52148290998,C,21.49002564626234,15.814543738747881,SUP_1561,13,33.87,339,1.28,73.0
Product_2074,211.53004221112232,297.28,62883.65094852244,C,11.133160116374858,10.912501548461114,SUP_1674,9,21.32,310,1.28,42.0
Product_0753,135.0613000198891,462.93,62523.927618207264,C,4.657286207582382,3.9027246178745254,SUP_1825,12,45.23,229,1.28,18.0
Product_0802,81.586052883107,766.02,62496.548229517626,C,2.549564152597094,1.8212014610133562,SUP_1879,7,45.01,119,1.28,7.0
Product_2073,681.5189325763147,91.28,62209.048165566004,C,24.339961877725525,35.91430255507777,SUP_1423,5,49.94,949,1.28,103.0
Product_1682,225.74135022129485,274.37,61936.65426021667,C,4.702944796276976,5.865811852355217,SUP_1735,11,44.24,77,1.28,25.0
Product_0826,260.54893283885554,236.34,61578.13478713512,C,15.326407814050325,28.11703253527073,SUP_1647,10,72.4,110,1.28,114.0
Product_2105,895.2694250110296,67.52,60448.591576744715,C,35.810777000441185,48.6660269960647,SUP_1434,4,45.22,265,1.28,125.0
Product_0874,125.0,482.31,60288.75,C,12.5,21.245914639969936,SUP_1416,8,62.26,983,1.28,77.0
Product_2091,915.9516944841109,65.76,60232.98342927514,C,28.623490452628467,57.6583570377885,SUP_1318,8,76.75,258,1.28,209.0
Product_1897,211.79888093014287,283.12,59964.49916894205,C,17.649906744178573,13.300326910835627,SUP_1572,4,62.08,38,1.28,35.0
Product_0428,500.0,119.85,59925.0,C,500.0,,SUP_1234,9,43.01,837,1.28,0.0
Product_1112,111.43046951139362,536.05,59732.303181582545,C,4.127054426347912,6.414515822697999,SUP_1847,7,68.26,306,1.28,22.0
Product_1113,34.584034313752234,1726.45,59707.606040977545,C,2.4702881652680166,2.4986406612859926,SUP_1867,5,46.4,234,1.28,8.0
Product_2140,380.2228213310282,156.78,59611.3339282786,C,14.082326715964006,22.103530747853643,SUP_1213,8,99.0,234,1.28,81.0
Product_0581,354.2214225588743,167.2,59225.82185184378,C,39.35793583987492,22.450182530388975,SUP_1524,10,49.93,115,1.28,91.0
Product_0105,703.0183677078644,82.74,58167.7397441487,C,29.292431987827683,37.65883869938191,SUP_1224,11,67.48,436,1.28,160.0
Product_1748,295.9844104356075,195.61,57897.51052530919,C,8.456697441017358,8.373513400829836,SUP_1621,5,54.48,1259,1.28,24.0
Product_1618,187.8700497126775,308.01,57865.8540120018,C,4.174889993615055,5.676485666230548,SUP_1758,5,65.71,249,1.28,17.0
Product_0232,296.0795290471194,194.96,57723.66498302641,C,1.9225943444618143,3.0101724379799566,SUP_1811,7,41.07,95,1.28,11.0
Product_0244,125.4379436202355,458.2,57475.665766791906,C,17.919706231462214,5.681580808651073,SUP_1759,14,97.2,260,1.28,28.0
Product_0296,164.35089136526904,349.65,57465.289165866314,C,16.435089136526905,15.438833387764236,SUP_1620,7,87.26,484,1.28,53.0
Product_0718,289.66215058601944,197.67,57257.51730633846,C,8.519475017235866,16.778680504657423,SUP_1576,6,74.02,78,1.28,53.0
Product_1760,142.5582607198353,400.09,57036.1345313989,C,1.6199802354526738,1.780377464794394,SUP_1903,8,37.94,192,1.28,7.0
Product_0102,171.00962967594086,327.21,55956.0609262646,C,3.5627006182487677,5.607389687555584,SUP_1697,7,61.01,94,1.28,19.0
Product_0258,37.62294990038281,1482.48,55775.270768319504,C,1.2540983300127602,0.7644893564178691,SUP_2022,4,74.7,125,1.28,2.0
Product_0697,232.36377532618513,239.41,55630.21145084198,C,29.045471915773142,8.8503304448725,SUP_1584,12,68.15,540,1.28,40.0
Product_1722,227.566258627025,244.38,55612.64228327237,C,6.89594723112197,10.776644781246823,SUP_1728,3,91.85,427,1.28,24.0
Product_0809,124.4900139399208,445.57,55469.01551121051,C,5.187083914163367,5.826317739626869,SUP_1829,6,54.42,343,1.28,19.0
Product_0309,165.26586919039946,334.49,55279.780585496716,C,5.508862306346648,11.068917404364958,SUP_1719,10,46.92,301,1.28,45.0
Product_0472,163.07158210701397,335.64,54733.345818398164,C,6.039688226185702,11.676202402877383,SUP_1639,2,54.76,236,1.28,22.0
Product_2130,364.0508033798761,149.64,54476.56221776465,C,22.753175211242255,28.25386695337338,SUP_1566,7,86.98,185,1.28,96.0
Product_0625,261.48997637389533,207.24,54191.182703726074,C,3.6829574137168355,6.772753045236945,SUP_1723,12,28.05,380,1.28,31.0
Product_0712,202.12703942638333,268.02,54174.089107059255,C,4.394066074486594,4.954372067860419,SUP_1750,12,54.73,226,1.28,22.0
Product_1911,50.457054750368805,1044.82,52718.53994428033,C,5.606339416707645,8.960321130934132,SUP_1471,14,99.0,96,1.28,43.0
Product_1072,157.26108513567223,332.34,52264.149033989306,C,157.26108513567223,,SUP_1533,9,68.75,583,1.28,0.0
Product_0329,343.51654674311044,150.06,51548.093004271155,C,7.308862696661924,14.178533833955674,SUP_1635,7,55.76,569,1.28,49.0
Product_2102,118.51539175632135,432.28,51231.83354842259,C,9.876282646360112,9.710230347409667,SUP_1441,2,58.24,575,1.28,18.0
Product_0483,172.87566235010883,295.08,51012.15044627011,C,7.516333145656906,7.511269613110797,SUP_1740,5,73.25,72,1.28,22.0
Product_0330,157.0,323.05,50718.85,C,13.083333333333334,26.5482693609321,SUP_1692,2,99.0,290,1.28,49.0
Product_1689,177.15308392197966,286.02,50669.32506336462,C,2.2424441002782234,3.085095655891285,SUP_1812,6,57.68,188,1.28,10.0
Product_0405,174.3864490178366,288.11,50242.47982652891,C,14.532204084819718,12.002842271685642,SUP_1583,3,28.84,334,1.28,27.0
Product_0661,128.0,391.72,50140.16,C,8.0,10.039920318408907,SUP_1762,8,61.12,308,1.28,37.0
Product_2155,485.19404022311045,103.18,50062.32107022054,C,25.536528432795286,45.485796274429966,SUP_1480,3,78.83,194,1.28,101.0
Product_1668,144.1037752392777,346.21,49890.16802559033,C,2.484547848953064,3.362894561283113,SUP_1783,5,87.85,179,1.28,10.0
Product_1118,62.37550370340887,792.04,49403.893953247956,C,2.1508794380485816,2.740124064567031,SUP_1743,7,50.04,423,1.28,10.0
Product_0568,86.71348752651849,565.53,49039.078600872,C,6.193820537608464,5.16297125356091,SUP_1807,7,83.32,500,1.28,18.0
Product_0954,53.30098906827326,919.69,49020.38663620024,C,2.317434307316229,2.637593974910418,SUP_1939,5,96.58,135,1.28,8.0
Product_1145,89.01651357870384,550.18,48975.10544073127,C,5.236265504629637,11.602285626469044,SUP_1848,11,15.4,126,1.28,50.0
Product_0522,186.73729710083927,260.48,48641.33114882662,C,62.245765700279755,19.138516805948885,SUP_1612,6,60.27,334,1.28,61.0
Product_0306,240.24566233515446,201.31,48363.85428468994,C,6.673490620420957,12.81699188358168,SUP_1680,12,84.95,408,1.28,57.0
Product_0571,473.6038624378992,102.04,48326.538123163235,C,20.59147227990866,19.073958274654963,SUP_1522,3,72.11,365,1.28,43.0
Product_1801,194.41940375170938,246.29,47883.5549500085,C,6.704117370748599,9.071384812416229,SUP_1739,14,75.37,202,1.28,44.0
Product_0623,215.45119876837214,221.12,47640.569071662445,C,4.224533309183768,5.258257395441788,SUP_1727,11,85.98,420,1.28,23.0
Product_0806,125.03054968488858,378.78,47359.071609642095,C,2.907687201974153,2.264893434762605,SUP_1914,3,58.65,259,1.28,6.0
Product_1667,421.6740593671442,111.92,47193.76072437078,C,2.291706844386653,2.7955231123595703,SUP_1675,9,72.79,327,1.28,11.0
Product_0541,38.0,1228.61,46687.17999999999,C,12.666666666666666,13.316656236958787,SUP_1974,3,54.87,154,1.28,30.0
Product_0669,132.97459013443117,347.08,46152.82074385837,C,6.648729506721558,7.61105313251922,SUP_1704,12,58.18,457,1.28,34.0
Product_1763,167.38003845507515,275.61,46131.61239860326,C,1.7997853597319908,1.8880476295992787,SUP_1818,5,51.22,174,1.28,6.0
Product_1792,223.21000517346965,206.46,46083.937668114544,C,2.5364773315167004,3.2970622965635816,SUP_1725,2,42.2,233,1.28,6.0
Product_0279,451.67271745764765,101.55,45867.364457824115,C,25.092928747647093,38.93269514230332,SUP_1450,8,62.63,305,1.28,141.0
Product_2062,285.9210401998767,160.28,45827.424323236235,C,28.59210401998767,55.377889087561265,SUP_1623,4,86.8,313,1.28,142.0
Product_1930,49.691696499461095,918.66,45649.773906194925,C,1.274146064088746,1.1797408327934051,SUP_1962,13,82.53,237,1.28,6.0
Product_1208,213.24190711767767,213.86,45603.91425618655,C,4.181213865052503,3.838019788109618,SUP_1835,14,40.96,356,1.28,19.0
Product_2079,666.2230461462472,68.36,45543.007434557454,C,26.648921845849888,39.126844004303535,SUP_1438,11,93.19,235,1.28,167.0
Product_1751,220.84636203543718,205.67,45421.471279828365,C,6.901448813607412,10.140170226021855,SUP_1633,6,35.54,423,1.28,32.0
Product_0811,45.03418062291576,1006.15,45311.14083374669,C,3.4641677402242896,1.944206977080618,SUP_1921,6,53.58,539,1.28,7.0
Product_1924,41.699813263188034,1086.58,45310.183095514854,C,1.6679925305275214,1.5717679706895855,SUP_2008,12,66.71,178,1.28,7.0
Product_1753,39.21977168395142,1153.58,45243.144219172675,C,1.4007061315696936,0.9733202305139925,SUP_1997,12,95.17,153,1.28,5.0
Product_1783,175.2589169799961,255.14,44715.5600782762,C,10.30934805764683,13.985190529649286,SUP_1666,11,76.61,278,1.28,60.0
Product_1054,166.26929468366978,267.31,44445.445161891774,C,4.890273373049111,4.4027348016834456,SUP_1733,3,65.4,58,1.28,10.0
Product_1928,75.80223610273589,584.36,44295.79468899475,C,2.4452334226689,1.9388257032087188,SUP_1907,9,80.44,580,1.28,8.0
