Date,SKU,Warehouse,Product_Category,Demand_Units,Open,Promo,StateHoliday,SchoolHoliday,Petrol_price
2016-11-15,Product_1309,Whse_J,Category_019,100,1,0,0,0,92
2016-11-15,Product_1294,Whse_J,Category_019,10000,1,0,0,0,89
2016-11-15,Product_1699,Whse_J,Category_026,3,1,0,0,0,91
2016-11-15,Product_0755,Whse_J,Category_001,25,1,0,0,0,89
2016-11-15,Product_1208,Whse_J,Category_026,3,1,0,0,0,81
2016-11-15,Product_1941,Whse_J,Category_001,1,1,0,0,0,80
2016-11-15,Product_1218,Whse_J,Category_019,1000,1,0,0,0,87
2016-11-15,Product_1408,Whse_J,Category_019,1000,1,0,0,1,85
2016-11-15,Product_1991,Whse_J,Category_005,800,1,0,0,0,85
2016-11-15,Product_1991,Whse_J,Category_005,10000,1,0,0,0,85
2016-11-15,Product_1387,Whse_J,Category_019,10000,1,0,0,0,93
2016-11-15,Product_0979,Whse_J,Category_028,500,1,0,0,0,89
2016-11-15,Product_0984,Whse_J,Category_028,200,1,0,0,1,92
2016-11-15,Product_1377,Whse_J,Category_019,5000,1,0,0,0,87
2016-11-15,Product_1453,Whse_J,Category_019,5000,1,0,0,0,86
2016-11-15,Product_1526,Whse_J,Category_019,60000,1,0,0,0,94
2016-11-15,Product_0975,Whse_J,Category_028,300,1,0,0,0,94
2016-11-15,Product_1382,Whse_J,Category_019,5000,1,0,0,0,96
2016-11-15,Product_1467,Whse_J,Category_019,2000,1,0,0,0,86
2016-11-15,Product_1295,Whse_J,Category_019,10000,1,0,0,1,94
2016-11-15,Product_1262,Whse_J,Category_019,2000,1,0,0,0,81
2016-11-15,Product_1891,Whse_S,Category_021,61,1,0,0,0,94
2016-11-15,Product_0178,Whse_J,Category_007,1000,0,0,0,0,86
2016-11-15,Product_1233,Whse_J,Category_019,20000,1,0,0,0,91
2016-11-15,Product_1295,Whse_J,Category_019,17700,1,0,0,0,89
2016-11-15,Product_1378,Whse_J,Category_019,5000,1,0,0,0,96
2016-11-15,Product_0023,Whse_J,Category_005,100,1,0,0,0,81
2016-11-15,Product_0349,Whse_S,Category_021,100,0,0,0,1,89
2016-11-15,Product_0713,Whse_J,Category_001,30,1,0,0,0,88
2016-11-15,Product_1305,Whse_J,Category_019,100,1,0,0,0,86
2016-11-15,Product_0976,Whse_J,Category_028,250,1,0,0,0,92
2016-11-15,Product_0088,Whse_J,Category_019,2000,1,0,0,0,82
2016-11-15,Product_1218,Whse_J,Category_019,1000,1,0,0,0,94
2016-11-15,Product_1279,Whse_C,Category_019,100000,1,0,0,0,90
2016-11-15,Product_0383,Whse_J,Category_030,100,1,0,0,0,81
2016-11-15,Product_0976,Whse_J,Category_028,50,1,0,0,0,91
2016-11-15,Product_0100,Whse_C,Category_019,20000,1,0,0,0,88
2016-11-15,Product_1463,Whse_J,Category_019,10000,1,0,0,0,86
2016-11-15,Product_0021,Whse_J,Category_005,500,1,0,0,0,94
2016-11-15,Product_1986,Whse_J,Category_005,200,1,0,0,0,96
2016-11-15,Product_2000,Whse_J,Category_005,500,1,0,0,0,85
2016-11-15,Product_2017,Whse_J,Category_005,2000,1,0,0,0,85
2016-11-15,Product_0361,Whse_J,Category_007,1,1,0,0,0,94
2016-11-15,Product_0973,Whse_J,Category_028,500,1,0,0,0,93
2016-11-15,Product_1393,Whse_C,Category_019,5000,1,0,0,0,92
2016-11-15,Product_1458,Whse_J,Category_019,10000,1,0,0,0,91
2016-11-15,Product_0975,Whse_J,Category_028,12000,1,0,0,0,80
2016-11-15,Product_1419,Whse_J,Category_019,100,1,0,0,0,96
2016-11-15,Product_1930,Whse_J,Category_001,3,1,0,0,0,83
2016-11-15,Product_1470,Whse_A,Category_019,1400,1,0,0,0,83
2016-11-15,Product_1950,Whse_J,Category_001,3,1,0,0,0,95
2016-11-15,Product_1356,Whse_J,Category_019,1000,1,0,0,0,88
2016-11-15,Product_1274,Whse_J,Category_019,1000,1,0,0,0,92
2016-11-15,Product_1453,Whse_J,Category_019,1000,1,0,0,1,88
2016-11-15,Product_1463,Whse_J,Category_019,2000,1,0,0,0,93
2016-11-15,Product_1304,Whse_J,Category_019,200,1,0,0,0,89
2016-11-15,Product_0425,Whse_A,Category_019,200,1,0,0,0,83
2016-11-15,Product_0123,Whse_A,Category_021,100,1,0,0,0,88
2016-11-15,Product_0417,Whse_A,Category_019,100,1,0,0,1,81
2016-11-15,Product_1523,Whse_J,Category_019,5000,1,0,0,0,89
2016-11-15,Product_1788,Whse_J,Category_006,1000,1,0,0,1,83
2016-11-15,Product_1458,Whse_J,Category_019,1000,1,0,0,0,80
2016-11-15,Product_1434,Whse_A,Category_019,0,1,0,0,1,81
2016-11-15,Product_0080,Whse_J,Category_019,500,1,0,0,0,85
2016-11-15,Product_1512,Whse_J,Category_019,2000,1,0,0,0,82
2016-11-15,Product_1879,Whse_J,Category_005,100,1,0,0,0,80
2016-11-15,Product_1879,Whse_J,Category_005,200,1,0,0,0,94
2016-11-15,Product_0229,Whse_C,Category_007,144,1,0,0,0,91
2016-11-15,Product_1255,Whse_J,Category_019,100,1,0,0,0,83
2016-11-15,Product_1378,Whse_J,Category_019,10000,1,0,0,0,93
2016-11-15,Product_1541,Whse_A,Category_019,100,0,0,0,0,93
2016-11-15,Product_0308,Whse_A,Category_024,16,1,0,0,0,89
2016-11-15,Product_0104,Whse_J,Category_032,60,1,0,0,0,89
2016-11-15,Product_0739,Whse_J,Category_001,25,1,0,0,0,80
2016-11-15,Product_0493,Whse_J,Category_015,4,1,0,0,0,84
2016-11-15,Product_0528,Whse_S,Category_022,6,1,0,0,0,82
2016-11-15,Product_0522,Whse_S,Category_022,36,1,0,0,0,82
2016-11-15,Product_1378,Whse_J,Category_019,2000,1,0,0,0,89
2016-11-15,Product_0512,Whse_S,Category_022,132,1,0,0,1,87
2016-11-15,Product_1469,Whse_A,Category_019,100,1,0,0,0,86
2016-11-15,Product_0755,Whse_J,Category_001,25,1,0,0,0,92
2016-11-15,Product_1541,Whse_A,Category_019,0,1,0,0,0,82
2016-11-15,Product_0534,Whse_S,Category_022,30,1,0,0,0,87
2016-11-15,Product_1403,Whse_C,Category_019,3000,1,0,0,0,90
2016-11-15,Product_0618,Whse_J,Category_001,25,1,0,0,0,96
2016-11-15,Product_1470,Whse_A,Category_019,0,1,0,0,0,82
2016-11-15,Product_0417,Whse_A,Category_019,0,1,0,0,0,94
2016-11-15,Product_1378,Whse_J,Category_019,1000,1,0,0,0,91
2016-11-15,Product_1242,Whse_J,Category_019,58000,1,0,0,0,87
2016-11-15,Product_1295,Whse_J,Category_019,1000,1,0,0,0,83
2016-11-15,Product_1462,Whse_J,Category_019,150,1,0,0,0,91
2016-11-15,Product_0226,Whse_C,Category_007,100,1,0,0,0,90
2016-11-15,Product_1287,Whse_J,Category_019,10000,1,0,0,1,91
2016-11-15,Product_1620,Whse_J,Category_006,1,1,0,0,0,91
2016-11-15,Product_0631,Whse_J,Category_001,1,1,0,0,1,80
2016-11-15,Product_0832,Whse_J,Category_019,4000,1,0,0,0,90
2016-11-15,Product_0495,Whse_A,Category_015,2,1,0,0,0,88
2016-11-15,Product_1451,Whse_J,Category_019,1000,1,0,0,0,84
2016-11-15,Product_1554,Whse_J,Category_019,40000,1,0,0,0,83
2016-11-15,Product_1451,Whse_J,Category_019,1000,1,0,0,1,81
2016-11-15,Product_0202,Whse_C,Category_007,5000,1,0,0,0,96
2016-11-15,Product_0011,Whse_J,Category_005,1000,1,0,0,0,86
2016-11-15,Product_1016,Whse_J,Category_007,2000,1,0,0,0,81
2016-11-15,Product_2138,Whse_C,Category_009,500,1,0,0,0,83
2016-11-15,Product_1344,Whse_J,Category_019,1000,1,0,0,0,84
2016-11-15,Product_0213,Whse_C,Category_007,500,1,0,0,0,96
2016-11-15,Product_1886,Whse_J,Category_007,500,1,0,0,0,87
2016-11-15,Product_1025,Whse_J,Category_007,5,1,0,0,0,85
2016-11-15,Product_1880,Whse_J,Category_005,300,1,0,0,0,95
2016-11-15,Product_0713,Whse_J,Category_001,15,1,0,0,0,89
2016-11-15,Product_1241,Whse_C,Category_019,1000,1,0,0,0,88
2016-11-15,Product_0209,Whse_C,Category_007,2000,1,0,0,1,95
2016-11-15,Product_0453,Whse_C,Category_015,4,1,0,0,1,95
2016-11-15,Product_1315,Whse_J,Category_019,500,1,0,0,0,85
2016-11-15,Product_1463,Whse_J,Category_019,1000,1,0,0,0,89
2016-11-15,Product_1388,Whse_J,Category_019,500,1,0,0,0,86
2016-11-15,Product_1250,Whse_J,Category_019,300,1,0,0,0,80
2016-11-15,Product_0618,Whse_J,Category_001,25,1,0,0,0,83
2016-11-15,Product_1949,Whse_J,Category_001,1,1,0,0,0,88
2016-11-15,Product_1150,Whse_J,Category_006,10000,1,0,0,0,80
2016-11-15,Product_1942,Whse_J,Category_001,1,1,0,0,0,91
2016-11-15,Product_1260,Whse_J,Category_019,100,1,0,0,0,92
2016-11-15,Product_1286,Whse_J,Category_019,10000,1,0,0,0,92
2016-11-15,Product_0262,Whse_J,Category_001,3,1,0,0,0,86
2016-11-15,Product_0081,Whse_J,Category_019,5000,1,0,0,0,85
2016-11-15,Product_1350,Whse_J,Category_019,0,1,0,0,1,85
2016-11-15,Product_0905,Whse_J,Category_023,250,1,0,0,0,96
2016-11-15,Product_0225,Whse_A,Category_007,20,1,0,0,0,86
2016-11-15,Product_0439,Whse_C,Category_012,45,1,0,0,1,93
2016-11-15,Product_1360,Whse_J,Category_019,20000,1,0,0,0,94
2016-11-15,Product_0812,Whse_J,Category_001,2,1,0,0,0,93
2016-11-15,Product_1458,Whse_J,Category_019,1000,1,0,0,0,80
2016-11-15,Product_1382,Whse_J,Category_019,50000,1,0,0,0,82
2016-11-15,Product_1512,Whse_J,Category_019,1000,1,0,0,0,83
2016-11-15,Product_0608,Whse_J,Category_001,10,1,0,0,0,96
2016-11-15,Product_0792,Whse_J,Category_001,20,1,0,0,0,94
2016-11-15,Product_1295,Whse_J,Category_019,100000,1,0,0,0,80
2016-11-15,Product_1297,Whse_J,Category_019,1000,1,0,0,1,92
2016-11-15,Product_1200,Whse_J,Category_019,100,1,0,0,0,81
2016-11-15,Product_1363,Whse_J,Category_033,10000,1,0,0,0,85
2016-11-15,Product_1470,Whse_A,Category_019,1500,1,0,0,0,90
2016-11-15,Product_0607,Whse_J,Category_001,25,1,0,0,0,90
2016-11-15,Product_0495,Whse_C,Category_015,10,1,0,0,0,81
2016-11-15,Product_1150,Whse_J,Category_006,60000,1,0,0,0,83
2016-11-15,Product_1250,Whse_A,Category_019,0,1,0,0,0,92
2016-11-15,Product_1786,Whse_J,Category_018,1,1,0,0,0,93
2016-11-15,Product_1424,Whse_A,Category_019,1600,1,0,0,0,93
2016-11-15,Product_1786,Whse_J,Category_018,5,1,0,0,0,81
2016-11-15,Product_1878,Whse_J,Category_005,300,1,0,0,0,96
2016-11-15,Product_1755,Whse_J,Category_001,1,1,0,0,0,93
2016-11-15,Product_0947,Whse_J,Category_018,1,1,0,0,0,83
2016-11-15,Product_1312,Whse_J,Category_019,10000,1,0,0,0,82
2016-11-15,Product_1420,Whse_A,Category_019,0,1,0,0,0,84
2016-11-15,Product_1995,Whse_J,Category_019,1000,1,0,0,0,85
2016-11-15,Product_1982,Whse_J,Category_005,100,1,0,0,0,86
2016-11-15,Product_1993,Whse_J,Category_005,100,1,0,0,0,94
2016-11-15,Product_1424,Whse_J,Category_019,100,1,0,0,0,85
2016-11-15,Product_1250,Whse_J,Category_019,20000,1,0,0,0,91
2016-11-15,Product_1417,Whse_J,Category_019,100,1,0,0,0,87
2016-11-15,Product_1274,Whse_J,Category_019,2000,1,0,0,0,81
2016-11-15,Product_0642,Whse_A,Category_019,1,1,0,0,0,93
2016-11-15,Product_1017,Whse_J,Category_007,500,1,0,0,0,95
2016-11-15,Product_1250,Whse_A,Category_019,300,1,0,0,0,89
2016-11-15,Product_1427,Whse_J,Category_019,100,1,0,0,0,84
2016-11-15,Product_1420,Whse_A,Category_019,1000,1,0,0,0,93
2016-11-15,Product_1295,Whse_J,Category_019,30000,1,0,0,0,82
2016-11-15,Product_1316,Whse_J,Category_019,2000,1,0,0,1,88
2016-11-15,Product_1451,Whse_J,Category_019,5000,1,0,0,0,82
2016-11-15,Product_1453,Whse_J,Category_019,10000,1,0,0,0,81
2016-11-15,Product_1359,Whse_J,Category_019,5000,1,0,0,1,96
2016-11-15,Product_1427,Whse_J,Category_019,1000,1,0,0,0,86
2016-11-15,Product_1242,Whse_J,Category_019,1000,1,0,0,1,91
2016-11-15,Product_1416,Whse_J,Category_019,100,1,0,0,0,93
2016-11-15,Product_0064,Whse_J,Category_019,10000,1,0,0,0,95
2016-11-15,Product_1423,Whse_A,Category_019,700,1,0,0,0,87
2016-11-15,Product_1194,Whse_J,Category_019,100,1,0,0,1,88
2016-11-15,Product_0082,Whse_J,Category_019,10000,1,0,0,0,86
2016-11-15,Product_1220,Whse_J,Category_006,20000,1,0,0,0,90
2016-11-15,Product_1377,Whse_J,Category_019,10000,1,0,0,0,90
2016-11-15,Product_1676,Whse_J,Category_021,10,1,0,0,0,88
2016-11-15,Product_1423,Whse_A,Category_019,0,1,0,0,0,85
2016-11-15,Product_0230,Whse_A,Category_007,150,1,0,0,0,83
2016-11-15,Product_0059,Whse_J,Category_019,1,1,0,0,0,95
2016-11-15,Product_1359,Whse_J,Category_019,75000,1,0,0,0,91
2016-11-15,Product_0058,Whse_J,Category_019,1,1,0,0,0,81
2016-11-15,Product_1392,Whse_A,Category_019,600,1,0,0,0,94
2016-11-15,Product_0677,Whse_S,Category_011,3100,1,0,0,1,86
2016-11-15,Product_0341,Whse_J,Category_021,3,1,0,0,0,95
2016-11-15,Product_1246,Whse_J,Category_019,1000,1,0,0,0,84
2016-11-15,Product_1378,Whse_J,Category_019,25000,1,0,0,0,80
2016-11-15,Product_2028,Whse_J,Category_005,100,1,0,0,0,89
2016-11-15,Product_0524,Whse_S,Category_022,20,1,0,0,0,96
2016-11-15,Product_0537,Whse_S,Category_022,6,1,0,0,0,85
2016-11-15,Product_0249,Whse_J,Category_007,10,1,0,0,0,95
2016-11-15,Product_0534,Whse_S,Category_022,30,1,0,0,0,91
2016-11-15,Product_1359,Whse_J,Category_019,10000,1,0,0,0,87
2016-11-15,Product_0058,Whse_J,Category_019,1,1,0,0,0,83
2016-11-15,Product_0530,Whse_S,Category_022,6,1,0,0,0,84
2016-11-15,Product_1454,Whse_J,Category_019,1500,1,0,0,0,91
2016-11-15,Product_1675,Whse_J,Category_021,1,1,0,0,1,94
2016-11-15,Product_0516,Whse_S,Category_022,50,1,0,0,0,96
2016-11-15,Product_1385,Whse_A,Category_019,100,1,0,0,0,95
2016-11-15,Product_1032,Whse_J,Category_028,100,1,0,0,0,93
2016-11-15,Product_1509,Whse_J,Category_019,500,1,0,0,1,86
2016-11-15,Product_0225,Whse_A,Category_007,100,1,0,0,0,87
2016-11-15,Product_0013,Whse_J,Category_005,100,1,0,0,0,83
2016-11-15,Product_0189,Whse_A,Category_007,150,1,0,0,0,96
2016-11-15,Product_1430,Whse_J,Category_019,100,1,0,0,0,91
2016-11-15,Product_1424,Whse_A,Category_019,0,1,0,0,0,81
2016-11-15,Product_1294,Whse_J,Category_019,10000,1,0,0,1,83
2016-11-15,Product_2167,Whse_C,Category_024,20,1,0,0,1,85
2016-11-15,Product_1262,Whse_J,Category_019,1000,1,0,0,0,81
2016-11-15,Product_1279,Whse_S,Category_019,2000,1,0,0,0,95
2016-11-15,Product_1373,Whse_J,Category_019,400,1,0,0,0,90
2016-11-15,Product_0057,Whse_J,Category_019,1,1,0,0,0,88
2016-11-15,Product_1470,Whse_A,Category_019,0,1,0,0,0,87
2016-11-15,Product_0191,Whse_C,Category_007,1000,1,0,0,0,91
2016-11-15,Product_1580,Whse_J,Category_005,100,1,0,0,0,92
2016-11-15,Product_1295,Whse_J,Category_019,20000,1,0,0,0,93
2016-11-15,Product_1372,Whse_J,Category_019,10000,1,0,0,0,81
2016-11-15,Product_1150,Whse_J,Category_006,10000,1,0,0,0,81
2016-11-15,Product_1023,Whse_J,Category_007,100,1,0,0,0,86
2016-11-15,Product_1401,Whse_J,Category_019,500,1,0,0,0,80
2016-11-15,Product_0058,Whse_J,Category_019,1,1,0,0,0,96
2016-11-15,Product_1519,Whse_A,Category_019,600,1,0,0,0,88
2016-11-15,Product_1135,Whse_J,Category_005,4000,1,0,0,0,90
2016-11-15,Product_1377,Whse_J,Category_019,25000,1,0,0,0,92
2016-11-15,Product_1724,Whse_A,Category_003,81,1,0,0,0,82
2016-11-15,Product_0329,Whse_A,Category_021,22,1,0,0,1,81
2016-11-15,Product_0636,Whse_A,Category_007,30,1,0,0,0,93
2016-11-15,Product_0634,Whse_A,Category_007,10,1,0,0,0,80
2016-11-15,Product_1403,Whse_S,Category_019,51000,1,0,0,0,94
2016-11-15,Product_1718,Whse_J,Category_003,36,1,0,0,0,87
2016-11-15,Product_1350,Whse_J,Category_019,2000,1,0,0,1,87
2016-11-15,Product_2104,Whse_J,Category_009,2,1,0,0,0,86
2016-11-15,Product_0250,Whse_J,Category_007,6,1,0,0,0,83
2016-11-15,Product_0304,Whse_A,Category_015,10,1,0,0,0,88
2016-11-15,Product_0200,Whse_A,Category_007,150,1,0,0,1,94
2016-11-15,Product_0905,Whse_S,Category_023,1250,1,0,0,0,86
2016-11-15,Product_0639,Whse_J,Category_019,1,1,0,0,0,82
2016-11-15,Product_0459,Whse_J,Category_015,70,1,0,0,0,85
2016-11-15,Product_0297,Whse_J,Category_015,30,1,0,0,0,83
2016-11-15,Product_1802,Whse_J,Category_006,1,1,0,0,0,80
2016-11-15,Product_1508,Whse_J,Category_019,40000,1,0,0,0,87
2016-11-15,Product_1359,Whse_J,Category_019,200000,1,0,0,0,89
2016-11-15,Product_1401,Whse_J,Category_019,2000,1,0,0,0,88
2016-11-15,Product_1350,Whse_J,Category_019,2000,1,0,0,0,85
2016-11-15,Product_1718,Whse_J,Category_003,288,1,0,0,0,89
2016-11-15,Product_1858,Whse_J,Category_001,1,1,0,0,0,86
2016-11-15,Product_0654,Whse_J,Category_011,5,1,0,0,0,93
2016-11-15,Product_0678,Whse_J,Category_011,20,1,0,0,1,82
2016-11-15,Product_0349,Whse_A,Category_021,10,1,0,0,0,89
2016-11-15,Product_1016,Whse_J,Category_007,100,1,0,0,0,92
2016-11-15,Product_0096,Whse_J,Category_019,10000,1,0,0,0,93
2016-11-15,Product_0064,Whse_J,Category_019,10000,1,0,0,0,89
2016-11-15,Product_0071,Whse_J,Category_019,15000,1,0,0,0,95
2016-11-15,Product_0083,Whse_J,Category_019,10000,1,0,0,1,91
2016-11-15,Product_0089,Whse_J,Category_019,5000,1,0,0,0,82
2016-11-15,Product_0096,Whse_J,Category_019,10000,1,0,0,0,91
2016-11-15,Product_1541,Whse_J,Category_019,500,1,0,0,0,86
2016-11-15,Product_1267,Whse_J,Category_019,10000,1,0,0,0,90
2016-11-15,Product_1765,Whse_J,Category_005,1000,1,0,0,0,83
2016-11-15,Product_1540,Whse_J,Category_019,500,1,0,0,0,82
2016-11-15,Product_1633,Whse_J,Category_019,2000,1,0,0,0,93
2016-11-15,Product_2000,Whse_J,Category_005,100,1,0,0,0,96
2016-11-15,Product_0749,Whse_J,Category_001,10,1,0,0,0,90
2016-11-15,Product_1481,Whse_A,Category_019,4000,1,0,0,0,82
2016-11-15,Product_1382,Whse_J,Category_019,5000,1,0,0,0,93
2016-11-15,Product_1350,Whse_J,Category_019,20000,1,0,0,0,90
2016-11-15,Product_1287,Whse_J,Category_019,500,1,0,0,0,87
2016-11-15,Product_0337,Whse_A,Category_021,28,1,0,0,0,88
2016-11-15,Product_2114,Whse_A,Category_009,2600,1,0,0,0,89
2016-11-15,Product_1823,Whse_J,Category_006,5000,0,0,0,0,95
2016-11-15,Product_0228,Whse_A,Category_007,1308,1,0,0,0,93
2016-11-15,Product_0225,Whse_A,Category_007,1308,1,0,0,0,85
2016-11-15,Product_1726,Whse_A,Category_003,108,1,0,0,0,88
2016-11-15,Product_1155,Whse_J,Category_006,10000,1,0,0,0,95
2016-11-15,Product_1456,Whse_J,Category_019,10000,1,0,0,0,88
2016-11-15,Product_1094,Whse_A,Category_024,2,1,0,0,0,94
2016-11-15,Product_0058,Whse_J,Category_019,1,1,0,0,0,95
2016-11-15,Product_1158,Whse_J,Category_006,40000,1,0,0,0,92
2016-11-15,Product_1023,Whse_J,Category_007,200,1,0,0,0,93
2016-11-15,Product_0178,Whse_J,Category_007,72,1,0,0,0,89
2016-11-15,Product_1378,Whse_J,Category_019,5000,1,0,0,1,87
2016-11-15,Product_1155,Whse_J,Category_006,10000,1,0,0,0,94
2016-11-15,Product_0931,Whse_J,Category_006,5000,1,0,0,0,89
2016-11-15,Product_1264,Whse_J,Category_019,50000,1,0,0,0,89
2016-11-15,Product_1256,Whse_J,Category_019,6000,1,0,0,0,95
2016-11-15,Product_1554,Whse_J,Category_019,1000,1,0,0,0,81
2016-11-15,Product_1437,Whse_J,Category_019,5000,1,0,0,0,93
2016-11-15,Product_1453,Whse_J,Category_019,5000,1,0,0,0,92
2016-11-15,Product_0126,Whse_J,Category_019,1000,1,0,0,0,96
2016-11-15,Product_0147,Whse_C,Category_005,1000,1,0,0,0,93
2016-11-15,Product_1463,Whse_J,Category_019,1000,1,0,0,0,95
2016-11-15,Product_1493,Whse_J,Category_019,1000,1,0,0,0,94
2016-11-15,Product_1295,Whse_J,Category_019,10000,1,0,0,0,83
2016-11-15,Product_1382,Whse_J,Category_019,10000,1,0,0,0,87
2016-11-15,Product_1456,Whse_J,Category_019,2500,1,0,0,0,80
2016-11-15,Product_1469,Whse_J,Category_019,300,1,0,0,0,91
2016-11-15,Product_1512,Whse_J,Category_019,1000,1,0,0,0,83
2016-11-15,Product_1295,Whse_J,Category_019,20000,1,0,0,1,93
2016-11-15,Product_0018,Whse_J,Category_005,100,1,0,0,0,84
2016-11-15,Product_1154,Whse_A,Category_006,10000,1,0,0,0,92
2016-11-15,Product_1341,Whse_S,Category_019,50000,1,0,0,0,96
2016-11-15,Product_0058,Whse_J,Category_019,1,1,0,0,0,84
2016-11-15,Product_0620,Whse_J,Category_001,3,1,0,0,0,92
2016-11-15,Product_0042,Whse_J,Category_011,300,1,0,0,0,82
2016-11-15,Product_0672,Whse_J,Category_011,10,1,0,0,0,86
2016-11-15,Product_0618,Whse_J,Category_001,25,1,0,0,0,81
2016-11-15,Product_1496,Whse_A,Category_019,500,1,0,0,0,85
2016-11-15,Product_0980,Whse_A,Category_028,1000,1,0,0,0,82
2016-11-15,Product_0713,Whse_J,Category_001,10,1,0,0,0,89
2016-11-15,Product_0278,Whse_J,Category_021,10,1,0,0,0,95
2016-11-15,Product_1093,Whse_A,Category_024,6,1,0,0,1,89
2016-11-15,Product_1286,Whse_J,Category_019,1000,1,0,0,0,88
2016-11-15,Product_1490,Whse_J,Category_019,500,1,0,0,0,88
2016-11-15,Product_1554,Whse_J,Category_019,1000,1,0,0,0,94
2016-11-15,Product_1463,Whse_J,Category_019,1000,1,0,0,1,95
2016-11-15,Product_1508,Whse_J,Category_019,1000,1,0,0,0,85
2016-11-15,Product_0140,Whse_J,Category_007,96,1,0,0,0,88
2016-11-15,Product_1493,Whse_J,Category_019,500,1,0,0,0,89
2016-11-15,Product_1513,Whse_J,Category_019,1500,1,0,0,0,87
2016-11-15,Product_1513,Whse_J,Category_019,1000,1,0,0,0,94
2016-11-15,Product_1294,Whse_J,Category_019,800,1,0,0,0,86
2016-11-15,Product_0211,Whse_A,Category_007,600,1,0,0,0,92
2016-11-15,Product_1724,Whse_A,Category_003,54,1,0,0,0,83
2016-11-15,Product_0570,Whse_J,Category_012,22,1,0,0,0,93
2016-11-15,Product_0395,Whse_A,Category_007,1,1,0,0,0,94
2016-11-15,Product_1463,Whse_J,Category_019,500,1,0,0,1,95
2016-11-15,Product_0394,Whse_A,Category_007,1,1,0,0,0,82
2016-11-15,Product_1401,Whse_J,Category_019,500,1,0,0,0,92
2016-11-15,Product_0908,Whse_J,Category_023,50,1,0,0,0,86
2016-11-15,Product_0361,Whse_J,Category_007,1,1,0,0,0,80
2016-11-15,Product_1241,Whse_J,Category_019,1000,1,0,0,0,85
2016-11-15,Product_0942,Whse_J,Category_005,100,1,0,0,0,80
2016-11-15,Product_1991,Whse_J,Category_005,100,1,0,0,0,88
2016-11-15,Product_0178,Whse_J,Category_007,5,1,0,0,0,82
2016-11-15,Product_1404,Whse_J,Category_019,1000,1,0,0,0,81
2016-11-15,Product_0256,Whse_J,Category_001,1,1,0,0,0,83
2016-11-15,Product_1023,Whse_J,Category_007,200,1,0,0,1,92
2016-11-15,Product_1520,Whse_J,Category_019,1000,1,0,0,0,88
2016-11-15,Product_1997,Whse_J,Category_005,3000,1,0,0,0,91
2016-11-15,Product_0409,Whse_J,Category_019,20,1,0,0,1,80
2016-11-15,Product_1213,Whse_J,Category_019,2000,1,0,0,0,82
2016-11-15,Product_1248,Whse_J,Category_019,200000,1,0,0,0,96
2016-11-15,Product_0965,Whse_A,Category_006,1,1,0,0,0,96
2016-11-15,Product_0654,Whse_J,Category_011,1,1,0,0,0,89
2016-11-15,Product_0033,Whse_C,Category_005,5000,1,0,0,1,87
2016-11-15,Product_0654,Whse_J,Category_011,1,1,0,0,0,83
2016-11-15,Product_1316,Whse_J,Category_019,100,1,0,0,0,83
2016-11-15,Product_0200,Whse_A,Category_007,100,1,0,0,0,83
2016-11-15,Product_1724,Whse_A,Category_003,27,1,0,0,0,94
2016-11-15,Product_0302,Whse_A,Category_015,20,1,0,0,0,85
2016-11-15,Product_0791,Whse_J,Category_001,50,1,0,0,0,95
2016-11-15,Product_0768,Whse_J,Category_001,100,1,0,0,0,92
2016-11-15,Product_0714,Whse_J,Category_001,50,1,0,0,0,81
2016-11-15,Product_0780,Whse_J,Category_001,150,1,0,0,0,87
2016-11-15,Product_0768,Whse_J,Category_001,300,1,0,0,0,87
2016-11-15,Product_1013,Whse_J,Category_005,3000,1,0,0,0,96
2016-11-15,Product_0547,Whse_A,Category_013,1,1,0,0,0,90
2016-11-15,Product_1159,Whse_J,Category_006,200000,1,0,0,0,86
2016-11-15,Product_2167,Whse_J,Category_024,88,1,0,0,0,92
2016-11-15,Product_0349,Whse_A,Category_021,100,1,0,0,1,81
2016-11-15,Product_0458,Whse_S,Category_015,20,1,0,0,0,93
2016-11-15,Product_2166,Whse_J,Category_024,16,1,0,0,0,81
2016-11-15,Product_0345,Whse_J,Category_021,40,1,0,0,0,91
2016-11-15,Product_0934,Whse_J,Category_006,2500,1,0,0,0,80
2016-11-15,Product_0985,Whse_A,Category_028,1000,1,0,0,1,81
2016-11-15,Product_1712,Whse_J,Category_026,3,1,0,0,0,92
2016-11-15,Product_0025,Whse_J,Category_005,100,1,0,0,0,94
2016-11-15,Product_1013,Whse_J,Category_005,15500,1,0,0,0,81
2016-11-15,Product_1013,Whse_J,Category_005,4500,1,0,0,0,95
2016-11-15,Product_1378,Whse_J,Category_019,6000,1,0,0,0,84
2016-11-15,Product_1462,Whse_J,Category_019,50,1,0,0,0,95
2016-11-15,Product_0034,Whse_J,Category_005,200,1,0,0,0,86
2016-11-15,Product_0562,Whse_C,Category_030,3000,1,0,0,0,90
2016-11-15,Product_0407,Whse_J,Category_019,500,1,0,0,1,89
2016-11-15,Product_0243,Whse_J,Category_007,130,1,0,0,0,91
2016-11-15,Product_0569,Whse_J,Category_012,28,1,0,0,1,88
2016-11-15,Product_1104,Whse_J,Category_006,100,1,0,0,0,95
2016-11-15,Product_0556,Whse_C,Category_030,10000,1,0,0,0,85
2016-11-15,Product_0409,Whse_J,Category_019,30,1,0,0,1,91
