Warehouse,SKU,Current_Stock,Reserved_Stock
Whse_S,Product_0551,27721,3834
Whse_S,Product_0552,191059,10358
Whse_S,Product_0553,23916,3834
Whse_S,Product_0554,189728,13245
Whse_S,Product_0556,12428,10025
Whse_S,Product_0557,179174,11993
Whse_S,Product_0558,33130,14620
Whse_S,Product_0560,244587,6658
Whse_S,Product_0561,269629,5707
Whse_S,Product_0562,245779,2376
Whse_S,Product_0563,270433,5811
Whse_S,Product_0566,46085,643
Whse_S,Product_0569,25170,151
Whse_S,Product_0570,56632,181
Whse_S,Product_0571,105475,78
Whse_S,Product_0572,10270,287
Whse_S,Product_0573,74345,36
Whse_S,Product_0575,107851,186
Whse_S,Product_0578,796200,21
Whse_S,Product_0579,51835,103
Whse_S,Product_0580,117130,68
Whse_S,Product_0583,53820,739
Whse_S,Product_0586,112493,318
Whse_S,Product_0587,173416,174
Whse_S,Product_0589,56447,6785
Whse_S,Product_0592,50063,561
Whse_S,Product_0593,139904,579
Whse_S,Product_0608,520449,30
Whse_S,Product_0609,143224,3
Whse_S,Product_0613,25232,23
Whse_S,Product_0614,22898,16
Whse_S,Product_0620,12482,20
Whse_S,Product_0621,146010,6
Whse_S,Product_0627,442625,17
Whse_S,Product_0639,60849,19
Whse_S,Product_0642,358806,32
Whse_S,Product_0643,147614,11
Whse_S,Product_0645,58179,35
Whse_S,Product_0664,306975,265
Whse_S,Product_0672,50425,39
Whse_S,Product_0677,79462,7945
Whse_S,Product_0685,2468,643
Whse_S,Product_0809,77277,32
Whse_S,Product_0824,179467,72
Whse_S,Product_0897,38247,7702
Whse_S,Product_0898,487342,904
Whse_S,Product_0905,44475,1060
Whse_S,Product_0909,104277,1936
Whse_S,Product_0910,417292,753
Whse_S,Product_0911,228622,1207
Whse_S,Product_0912,130841,207
Whse_S,Product_0913,88252,84
Whse_S,Product_0914,103085,1887
Whse_S,Product_0915,98504,3412
Whse_S,Product_0916,290608,1722
Whse_S,Product_0917,183706,190
Whse_S,Product_0918,124706,215
Whse_S,Product_0919,56011,178
Whse_S,Product_0920,277385,2435
Whse_S,Product_0921,28225,1243
Whse_S,Product_0922,65147,1857
Whse_S,Product_0923,475709,1720
Whse_S,Product_0924,81212,592
Whse_S,Product_0925,93357,1276
Whse_S,Product_0926,84295,1928
Whse_S,Product_0927,69982,493
Whse_S,Product_0935,17175,4870
Whse_S,Product_0936,98076,32760
Whse_S,Product_0945,78078,4
Whse_S,Product_0948,176034,29791
Whse_S,Product_0958,49453,13038
Whse_S,Product_0965,118931,8
Whse_S,Product_0966,107921,72
Whse_S,Product_0975,84734,9352
Whse_S,Product_0979,5819,2752
Whse_S,Product_0980,38739,15628
Whse_S,Product_0996,73628,23502
Whse_S,Product_0998,488668,9552
Whse_S,Product_1000,404225,6249
Whse_S,Product_1001,247507,5714
Whse_S,Product_1004,95557,1564
Whse_S,Product_1005,9662,9662
Whse_S,Product_1007,126019,4692
Whse_S,Product_1008,123517,18041
Whse_S,Product_1016,51372,31338
Whse_S,Product_1025,12230,49
Whse_S,Product_1052,324573,380
Whse_S,Product_1069,109473,5204
Whse_S,Product_1070,154405,77
Whse_S,Product_1071,70771,42
Whse_S,Product_1072,91409,317
Whse_S,Product_1076,84497,181
Whse_S,Product_1077,103148,1233
Whse_S,Product_1078,136140,67807
Whse_S,Product_1079,34857,1303
Whse_S,Product_1084,658549,550
Whse_S,Product_1085,146800,1875
Whse_S,Product_1086,120405,146
Whse_S,Product_1089,78564,34
Whse_S,Product_1090,163916,538
Whse_S,Product_1094,231923,24
Whse_S,Product_1101,167494,41967
Whse_S,Product_1108,73988,2624
Whse_S,Product_1109,67066,1986
Whse_S,Product_1118,141080,32
Whse_S,Product_1127,180451,17342
Whse_S,Product_1128,35531,11131
Whse_S,Product_1129,80038,7495
Whse_S,Product_1130,200809,904
Whse_S,Product_1133,517021,13116
Whse_S,Product_1135,254722,32094
Whse_S,Product_1144,264452,13
Whse_S,Product_1170,242137,23
Whse_S,Product_1172,117994,102
Whse_S,Product_1179,131043,17
Whse_S,Product_1182,450969,1077
Whse_S,Product_1183,43934,1443
Whse_S,Product_1185,174147,3149
Whse_S,Product_1195,147328,45883
Whse_S,Product_1208,518514,29
Whse_S,Product_1213,520203,4839
Whse_S,Product_1216,112808,25616
Whse_S,Product_1222,203812,2483
Whse_S,Product_1224,112387,21236
Whse_S,Product_1234,274076,83995
Whse_S,Product_1237,245781,92282
Whse_S,Product_1241,155640,53425
Whse_S,Product_1242,121733,50936
Whse_S,Product_1245,1116304,1014873
Whse_S,Product_1246,143357,8931
Whse_S,Product_1249,140754,2884
Whse_S,Product_1263,542594,380024
Whse_S,Product_1264,324593,125416
Whse_S,Product_1266,141909,17374
Whse_S,Product_1269,364588,87973
Whse_S,Product_1273,145284,21975
Whse_S,Product_1278,162240,68826
Whse_S,Product_1279,283838,32394
Whse_S,Product_1280,239379,36585
Whse_S,Product_1281,167962,66666
Whse_S,Product_1285,30931,17230
Whse_S,Product_1298,173709,3715
Whse_S,Product_1312,79033,3809
Whse_S,Product_1314,707343,6627
Whse_S,Product_1341,847364,204249
Whse_S,Product_1342,288945,163815
Whse_S,Product_1343,137007,20733
Whse_S,Product_1344,49114,6621
Whse_S,Product_1346,64581,8825
Whse_S,Product_1348,175850,37053
Whse_S,Product_1350,782549,55768
Whse_S,Product_1351,144769,11203
Whse_S,Product_1355,36270,35555
Whse_S,Product_1356,53377,45913
Whse_S,Product_1374,271615,24880
Whse_S,Product_1387,112459,3787
Whse_S,Product_1391,18396,4747
Whse_S,Product_1392,275107,6130
Whse_S,Product_1393,83543,41781
Whse_S,Product_1394,234726,128226
Whse_S,Product_1398,97759,32496
Whse_S,Product_1399,405353,23560
Whse_S,Product_1403,275143,55867
Whse_S,Product_1404,39107,19656
Whse_S,Product_1405,54896,2595
Whse_S,Product_1429,199088,6481
Whse_S,Product_1431,243494,51859
Whse_S,Product_1432,185727,100118
Whse_S,Product_1433,245563,1564
Whse_S,Product_1435,343985,50870
Whse_S,Product_1439,148052,23846
Whse_S,Product_1440,170892,7466
Whse_S,Product_1450,152448,12058
Whse_S,Product_1465,245831,16306
Whse_S,Product_1466,153300,15510
Whse_S,Product_1478,205572,3050
Whse_S,Product_1479,266052,12859
Whse_S,Product_1480,316407,165147
Whse_S,Product_1488,74524,5269
Whse_S,Product_1502,389029,154844
Whse_S,Product_1510,650497,47376
Whse_S,Product_1521,216560,48447
Whse_S,Product_1549,292359,6925
Whse_S,Product_1567,336855,71402
Whse_S,Product_1570,184857,174859
Whse_S,Product_1571,562433,54570
Whse_S,Product_1573,428783,35358
Whse_S,Product_1574,536838,120916
Whse_S,Product_1577,163349,83538
Whse_S,Product_1581,97359,17837
Whse_S,Product_1587,462889,4049
Whse_S,Product_1588,35578,5170
Whse_S,Product_1589,153158,6000
Whse_S,Product_1590,365547,513
Whse_S,Product_1591,33838,2568
Whse_S,Product_1593,2291640,2851
Whse_S,Product_1596,364194,10510
Whse_S,Product_1598,790394,4148
Whse_S,Product_1600,325926,8426
Whse_S,Product_1601,609239,14349
Whse_S,Product_1603,1122032,100034
Whse_S,Product_1604,47731,5064
Whse_S,Product_1605,1115283,1603
Whse_S,Product_1606,220564,2121
Whse_S,Product_1607,276953,5041
Whse_S,Product_1608,27986,6181
Whse_S,Product_1609,381576,2220
Whse_S,Product_1610,220078,5101
Whse_S,Product_1612,320895,8192
Whse_S,Product_1616,293135,12
Whse_S,Product_1617,201415,13
Whse_S,Product_1618,417023,18
Whse_S,Product_1619,54313,18
Whse_S,Product_1631,296798,6231
Whse_S,Product_1643,457390,28484
Whse_S,Product_1644,445803,4
Whse_S,Product_1645,293652,5
Whse_S,Product_1646,104047,10
Whse_S,Product_1671,237545,63
Whse_S,Product_1672,141570,48
Whse_S,Product_1675,52454,71
Whse_S,Product_1680,429312,37
Whse_S,Product_1688,107630,17
Whse_S,Product_1705,576776,34
Whse_S,Product_1719,346466,88
Whse_S,Product_1722,154147,22
Whse_S,Product_1723,720053,125
Whse_S,Product_1733,84230,10888
Whse_S,Product_1734,70096,3113
Whse_S,Product_1735,138729,12822
Whse_S,Product_1736,405610,4292
Whse_S,Product_1737,91931,10833
Whse_S,Product_1738,273159,2646
Whse_S,Product_1739,98267,12414
Whse_S,Product_1740,82963,6581
Whse_S,Product_1742,300923,4792
Whse_S,Product_1743,731087,10247
Whse_S,Product_1744,14537,6487
Whse_S,Product_1745,45868,787
Whse_S,Product_1746,485867,7233
Whse_S,Product_1747,3041150,785
Whse_S,Product_1766,1435419,24221
Whse_S,Product_1774,323438,32
Whse_S,Product_1786,245913,29
Whse_S,Product_1787,660150,32356
Whse_S,Product_1792,1075409,9
Whse_S,Product_1794,370216,13
Whse_S,Product_1799,503074,20
Whse_S,Product_1802,1053052,14
Whse_S,Product_1811,687505,26079
Whse_S,Product_1812,323792,115940
Whse_S,Product_1817,397135,137525
Whse_S,Product_1822,171001,23
Whse_S,Product_1824,325387,17031
Whse_S,Product_1825,317656,30376
Whse_S,Product_1833,834809,15788
Whse_S,Product_1839,658616,32373
Whse_S,Product_1845,97515,6207
Whse_S,Product_1846,122817,14652
Whse_S,Product_1847,295579,1920
Whse_S,Product_1859,241082,4
Whse_S,Product_1886,364075,14662
Whse_S,Product_1891,1146124,138
Whse_S,Product_1892,820541,72
Whse_S,Product_1902,85404,9980
Whse_S,Product_1903,1071199,2320
Whse_S,Product_1904,486882,63267
Whse_S,Product_1935,471698,12
Whse_S,Product_1969,199223,7819
Whse_S,Product_1970,386215,15063
Whse_S,Product_1983,865694,4799
Whse_S,Product_1986,162037,1234
Whse_S,Product_1989,631972,4543
Whse_S,Product_1997,847842,8986
Whse_S,Product_2001,73164,3822
Whse_S,Product_2004,342279,12137
Whse_S,Product_2009,382708,6598
Whse_S,Product_2019,894012,4468
Whse_S,Product_2021,417962,3452
Whse_S,Product_2022,674860,5626
Whse_S,Product_2072,596622,448
Whse_S,Product_2081,396769,497
Whse_S,Product_2082,269646,1356
Whse_S,Product_2083,542674,672
Whse_S,Product_2087,442389,169
Whse_S,Product_2088,110339,166
Whse_S,Product_2089,651028,471
Whse_S,Product_2090,606499,1016
Whse_S,Product_2093,250456,294
Whse_S,Product_2095,214718,418
Whse_S,Product_2097,129820,207
Whse_S,Product_2118,934345,221
Whse_S,Product_2124,679943,55
Whse_S,Product_2125,224522,27
Whse_S,Product_2126,896603,353
Whse_S,Product_2127,228243,61
Whse_S,Product_2128,859204,432
Whse_S,Product_2129,461224,514
Whse_S,Product_2131,469114,22
Whse_S,Product_2132,27110,672
Whse_S,Product_2133,448071,2068
Whse_S,Product_2135,1931921,4917
Whse_S,Product_2136,5289971,213
Whse_S,Product_2137,371251,1733
Whse_S,Product_2138,2702374,1441
Whse_S,Product_2139,581167,1092
Whse_S,Product_2141,733144,449
Whse_S,Product_2142,905558,180
Whse_S,Product_2143,460818,132
Whse_S,Product_2144,917920,90
Whse_S,Product_2145,861861,550
Whse_S,Product_2146,1017106,158
Whse_S,Product_2153,173472,612
Whse_S,Product_2154,157239,606
Whse_S,Product_2155,310409,241
Whse_S,Product_2156,3130881,91
Whse_S,Product_2157,1009736,46
Whse_S,Product_2158,1820766,34
Whse_S,Product_2159,5558544,259
Whse_S,Product_2160,5707372,61
Whse_S,Product_2161,2479371,62
Whse_S,Product_2162,923773,87
Whse_S,Product_2165,12136,46
Whse_S,Product_2166,163194,44
Whse_S,Product_2167,3422783,544
Whse_S,Product_2168,6066520,315
Whse_S,Product_2169,5349100,136
